record_id,panel_rows,finite_count,coverage,zero_share,mean,std,minimum,maximum,bin_lower,bin_upper,unit_interval_bins
ctrl03_volpart_c__side_absnet__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,1.0,0.0,0.0,0.0,0.0,0.0,1.0,True
ctrl03_volpart_c__side_buy__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,1.0,0.0,0.0,0.0,0.0,0.0,1.0,True
ctrl03_volpart_c__side_net__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,1.0,0.0,0.0,0.0,0.0,0.0,1.0,True
ctrl03_volpart_c__side_sell__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,1.0,0.0,0.0,0.0,0.0,0.0,1.0,True
ctrl03_volpart_c__side_total__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,1.0,0.0,0.0,0.0,0.0,0.0,1.0,True
ctrl04_oneshot_c__status_diagnostic__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.9999980284786263,8.50308852156739e-09,6.960432285419917e-06,0.0,0.006756756756756757,0.0,1.0,True
f01_cancel_c__side_absnet__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.0040771062009276006,0.06017124574121508,0.0499077110196956,0.0,0.8515017994685682,0.0,1.0,True
f01_cancel_c__side_buy__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.0011168668582328268,0.1019145521503513,0.05532678085493641,0.0,0.7652702189596253,0.0,1.0,True
f01_cancel_c__side_net__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.0040771062009276006,0.003696596352079492,0.07808773020574315,-0.8515017994685682,0.7652702189596253,-0.8515017994685682,0.7652702189596253,False
f01_cancel_c__side_sell__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.0016196048085406307,0.09821795579827172,0.05391931716619431,0.0,0.8515017994685682,0.0,1.0,True
f01_cancel_c__side_total__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,3.943042747512187e-06,0.20013250794862295,0.07641333180926435,0.0,0.8515017994685682,0.0,1.0,True
f02_cfrac_c__side_absnet__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.0002602408213358043,0.059171204327904445,0.049272246481551714,0.0,0.8515017994685682,0.0,1.0,True
f02_cfrac_c__side_buy__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.0011168668582328268,0.0991918421526234,0.05419980887559331,0.0,0.7651732313960931,0.0,1.0,True
f02_cfrac_c__side_net__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.0002602408213358043,0.0038563424028386084,0.07690327898227403,-0.8515017994685682,0.7651732313960931,-0.8515017994685682,0.7651732313960931,False
f02_cfrac_c__side_sell__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.0016196048085406307,0.09533549974978478,0.0527665259301568,0.0,0.8515017994685682,0.0,1.0,True
f02_cfrac_c__side_total__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,3.943042747512187e-06,0.19452734190240806,0.07436219982996789,0.0,0.8515017994685682,0.0,1.0,True
f03_curg_hybrid_c__side_absnet__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,3.943042747512187e-06,0.010533805343958078,0.011712421513893583,0.0,0.8311838805408398,0.0,1.0,True
f03_curg_hybrid_c__side_buy__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.0011168668582328268,0.016152366663013805,0.01433553324416846,0.0,0.733487109786067,0.0,1.0,True
f03_curg_hybrid_c__side_net__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,3.943042747512187e-06,0.0025208536823042088,0.015549507048647243,-0.8311838805408398,0.733487109786067,-0.8311838805408398,0.733487109786067,False
f03_curg_hybrid_c__side_sell__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.0016196048085406307,0.013631512980709585,0.012026833769498197,0.0,0.8311838805408398,0.0,1.0,True
f03_curg_hybrid_c__side_total__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,3.943042747512187e-06,0.029783879643723393,0.02141301749804713,0.0,0.8311838805408398,0.0,1.0,True
f04_subhuman_50ms_c__side_absnet__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.00012519160723351193,0.0011572888908646278,0.002641143986971001,0.0,0.855846278693679,0.0,1.0,True
f04_subhuman_50ms_c__side_buy__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.0016994514241777524,0.001198015944253439,0.0025143073105407926,0.0,0.7540912738800661,0.0,1.0,True
f04_subhuman_50ms_c__side_net__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.00012519160723351193,0.0003377074386636864,0.002863723593977423,-0.855846278693679,0.7540912738800661,-0.855846278693679,0.7540912738800661,False
f04_subhuman_50ms_c__side_sell__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.0021982463317380438,0.000860308505589753,0.0018562386914444857,0.0,0.855846278693679,0.0,1.0,True
f04_subhuman_50ms_c__side_total__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,7.688933357648764e-05,0.002058324449843193,0.0033665730112691548,0.0,0.855846278693679,0.0,1.0,True
f05_fleet_c__side_absnet__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,3.943042747512187e-06,0.010450131124556864,0.011656724786214726,0.0,0.8311838805408398,0.0,1.0,True
f05_fleet_c__side_buy__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.0011168668582328268,0.01592838115997886,0.014219518676922968,0.0,0.7334869016759461,0.0,1.0,True
f05_fleet_c__side_net__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,3.943042747512187e-06,0.002518940680744827,0.015451194488092939,-0.8311838805408398,0.7334869016759461,-0.8311838805408398,0.7334869016759461,False
f05_fleet_c__side_sell__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.0016196048085406307,0.013409440479234038,0.011910362669390091,0.0,0.8311838805408398,0.0,1.0,True
f05_fleet_c__side_total__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,3.943042747512187e-06,0.029337821639212888,0.021198195430994847,0.0,0.8311838805408398,0.0,1.0,True
f06_touchfleet_c__side_absnet__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,3.943042747512187e-06,0.00944922610431735,0.010622786716039775,0.0,0.3565773003535022,0.0,1.0,True
f06_touchfleet_c__side_buy__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.0011789697815061439,0.01410311384930095,0.012703231359171091,0.0,0.3565773003535022,0.0,1.0,True
f06_touchfleet_c__side_net__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,3.943042747512187e-06,0.002198055352606696,0.01404635270281437,-0.25313248172062947,0.3565773003535022,-0.25313248172062947,0.3565773003535022,False
f06_touchfleet_c__side_sell__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.00190251812567463,0.011905058496694263,0.010604766396621395,0.0,0.2625510706200894,0.0,1.0,True
f06_touchfleet_c__side_total__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,3.943042747512187e-06,0.02600817234599521,0.018718073894800562,0.0,0.3565773003535022,0.0,1.0,True
f07_pfexit_c__side_absnet__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.010461878169836708,0.0008184914911785173,0.0008227956845821669,0.0,0.02354044659107839,0.0,1.0,True
f07_pfexit_c__side_buy__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.03663185288507509,0.0011841442892305586,0.0009299989900205492,0.0,0.023651549676442535,0.0,1.0,True
f07_pfexit_c__side_net__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.010461878169836708,-2.8396511771972406e-05,0.001160221831296866,-0.02354044659107839,0.022735067996379074,-0.02354044659107839,0.022735067996379074,False
f07_pfexit_c__side_sell__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.03197117635751569,0.0012125408010025312,0.0009463374657889106,0.0,0.02354044659107839,0.0,1.0,True
f07_pfexit_c__side_total__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.010461878169836708,0.00239668509023309,0.0014747171740276794,0.0,0.028926357113992766,0.0,1.0,True
f100_maker_depletion_refill__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.004036690012765601,0.02506627715071395,0.013401337448897996,0.0,0.2300113153106053,0.0,1.0,True
f101_maker_against_book__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.0030312141121499932,0.01910948319935032,0.013245856466622623,0.0,0.22718665202288676,0.0,1.0,True
f102_maker_against_ofi__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.003046000522453164,0.0011697308906301741,0.001350796359575985,0.0,0.02847419480779629,0.0,1.0,True
f103_maker_balanced_sides__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.027733391164626964,0.04181100571619159,0.04718318501429761,0.0,0.519568966481034,0.0,1.0,True
f104_stale_quote_refresh__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.004316646047838966,0.029169354964408065,0.015079977755144709,0.0,0.3492464992752145,0.0,1.0,True
f105_queue_competition__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.006113687780017645,0.05103052139157632,0.02731885814850758,0.0,0.28968506581355413,0.0,1.0,True
f106_taker_aggressive__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,1.8729453050682886e-05,0.10569343944972845,0.027673933263565518,0.0,0.8569451653569243,0.0,1.0,True
f107_taker_depth_consuming__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.000232639522103219,0.0035004805415736143,0.0029696039267896415,0.0,0.03104741670416952,0.0,1.0,True
f108_taker_multilevel_sweep__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.02985967696622291,0.0028133546227895696,0.002296118160652708,0.0,0.030680383647917284,0.0,1.0,True
f109_taker_child_execution__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.0011819270635667779,0.01658892652101519,0.01034359031738292,0.0,0.18546963663224572,0.0,1.0,True
f10_repost_both_c__side_absnet__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.0025481913755797505,0.04622379832457716,0.039424962448629745,0.0,0.8269485699146698,0.0,1.0,True
f10_repost_both_c__side_buy__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.006407444464707303,0.07058951899967794,0.043301334409898085,0.0,0.7340240611568682,0.0,1.0,True
f10_repost_both_c__side_net__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.0025481913755797505,0.0025416143252580854,0.06070014326382345,-0.8269485699146698,0.7340240611568682,-0.8269485699146698,0.7340240611568682,False
f10_repost_both_c__side_sell__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.006615439969638571,0.06804790467441987,0.043085589929402264,0.0,0.8269485699146698,0.0,1.0,True
f10_repost_both_c__side_total__den_all_orders__win_0930_0935,1017106,1014445,0.9973837535124166,0.0025481913755797505,0.13863742367409784,0.06146738850997483,0.0,0.8269485699146698,0.0,1.0,True
