column_a,column_b,mean,std,count
dm06_soft_under_buy,dm06_soft_under_sell,0.7815836841552106,0.03550090843499113,601
dm06_soft_under_buy,dm07_fresh_match_buy,0.7209571954057409,0.03450173245971905,601
dm06_soft_under_buy,dm07_fresh_match_sell,0.5251873531317035,0.05225653322959233,601
dm06_soft_under_buy,dm08_adaptive_repeat_buy,0.6589164094913528,0.05116686673871436,601
dm06_soft_under_buy,dm08_adaptive_repeat_sell,0.4714675354241666,0.07631693776577007,601
dm06_soft_under_buy,dm09_two_level_buy,0.4951512988929036,0.0718863175524051,601
dm06_soft_under_buy,dm09_two_level_sell,0.48847483584759144,0.07489053338767784,601
dm06_soft_under_buy,dm10_excess_cancel_buy,0.07322025675055738,0.05576333903628055,601
dm06_soft_under_buy,dm10_excess_cancel_sell,0.05143933543600596,0.05245123722122402,601
dm06_soft_under_buy,dm11_recent_buy,0.9262591576980792,0.01528674936108001,601
dm06_soft_under_buy,dm11_recent_sell,0.7282173502430882,0.0397794527601256,601
dm06_soft_under_buy,dm12_persistent_buy,0.9741952754984741,0.008103394184053645,601
dm06_soft_under_buy,dm12_persistent_sell,0.7726627250431802,0.03966967281456289,601
dm06_soft_under_sell,dm07_fresh_match_buy,0.518456925214,0.05043641402781785,601
dm06_soft_under_sell,dm07_fresh_match_sell,0.7429190230868638,0.03365905356841195,601
dm06_soft_under_sell,dm08_adaptive_repeat_buy,0.45779359611258713,0.07047741383109206,601
dm06_soft_under_sell,dm08_adaptive_repeat_sell,0.6658264753227936,0.05357882948191974,601
dm06_soft_under_sell,dm09_two_level_buy,0.4853487243897783,0.06971397346920383,601
dm06_soft_under_sell,dm09_two_level_sell,0.4848127979762618,0.07578542869892468,601
dm06_soft_under_sell,dm10_excess_cancel_buy,0.045158728858942454,0.04824370424907605,601
dm06_soft_under_sell,dm10_excess_cancel_sell,0.06449540581553047,0.05287570852027263,601
dm06_soft_under_sell,dm11_recent_buy,0.7198735455382447,0.03995053322656102,601
dm06_soft_under_sell,dm11_recent_sell,0.928833053759669,0.015608903890695434,601
dm06_soft_under_sell,dm12_persistent_buy,0.7690304867446739,0.03968480904590385,601
dm06_soft_under_sell,dm12_persistent_sell,0.9766818521832674,0.00745825021537442,601
dm07_fresh_match_buy,dm07_fresh_match_sell,0.445401524957815,0.04935921778901924,601
dm07_fresh_match_buy,dm08_adaptive_repeat_buy,0.4364613185141209,0.048011943018526904,601
dm07_fresh_match_buy,dm08_adaptive_repeat_sell,0.28601265478350807,0.06971586159590372,601
dm07_fresh_match_buy,dm09_two_level_buy,0.22886412841125497,0.06017183108287105,601
dm07_fresh_match_buy,dm09_two_level_sell,0.2319218561448298,0.06359552772221551,601
dm07_fresh_match_buy,dm10_excess_cancel_buy,0.015130487625486985,0.05608879762900702,601
dm07_fresh_match_buy,dm10_excess_cancel_sell,-0.001408910594577096,0.05422903828150102,601
dm07_fresh_match_buy,dm11_recent_buy,0.6691391886264657,0.039521536142849686,601
dm07_fresh_match_buy,dm11_recent_sell,0.47809279608259164,0.0530552398699108,601
dm07_fresh_match_buy,dm12_persistent_buy,0.7031124647910622,0.03645328000924543,601
dm07_fresh_match_buy,dm12_persistent_sell,0.5081113529752589,0.05384445261804718,601
dm07_fresh_match_sell,dm08_adaptive_repeat_buy,0.27521000135899554,0.07229712837427751,601
dm07_fresh_match_sell,dm08_adaptive_repeat_sell,0.4560694487385327,0.050520098241149426,601
dm07_fresh_match_sell,dm09_two_level_buy,0.2358723422108402,0.06310122515330611,601
dm07_fresh_match_sell,dm09_two_level_sell,0.22263256467553338,0.059897138836980134,601
dm07_fresh_match_sell,dm10_excess_cancel_buy,-0.015379355828065579,0.05624749691357707,601
dm07_fresh_match_sell,dm10_excess_cancel_sell,0.0064132639807912934,0.05697749957225795,601
dm07_fresh_match_sell,dm11_recent_buy,0.47810537531874286,0.05482915521536441,601
dm07_fresh_match_sell,dm11_recent_sell,0.6867359550448561,0.03894082141208803,601
dm07_fresh_match_sell,dm12_persistent_buy,0.5108921840848152,0.05734874408381339,601
dm07_fresh_match_sell,dm12_persistent_sell,0.7233683972660246,0.03543708971883185,601
dm08_adaptive_repeat_buy,dm08_adaptive_repeat_sell,0.396071457656466,0.05006344720470383,601
dm08_adaptive_repeat_buy,dm09_two_level_buy,0.43088361677497494,0.055967907222107045,601
dm08_adaptive_repeat_buy,dm09_two_level_sell,0.4144460326997953,0.05447823388474357,601
dm08_adaptive_repeat_buy,dm10_excess_cancel_buy,0.15014878291974487,0.05435402924413833,601
dm08_adaptive_repeat_buy,dm10_excess_cancel_sell,0.13027630750210065,0.05543336539124393,601
dm08_adaptive_repeat_buy,dm11_recent_buy,0.6337107662975972,0.05812242756482913,601
dm08_adaptive_repeat_buy,dm11_recent_sell,0.45129002453079325,0.06676204708171042,601
dm08_adaptive_repeat_buy,dm12_persistent_buy,0.6699236483410133,0.047913123013045955,601
dm08_adaptive_repeat_buy,dm12_persistent_sell,0.491908867848323,0.06380422000841798,601
dm08_adaptive_repeat_sell,dm09_two_level_buy,0.42202343551169313,0.05595917160543887,601
dm08_adaptive_repeat_sell,dm09_two_level_sell,0.4328898641959943,0.06455172712831005,601
dm08_adaptive_repeat_sell,dm10_excess_cancel_buy,0.13056349089961453,0.04874463039013175,601
dm08_adaptive_repeat_sell,dm10_excess_cancel_sell,0.1442009247332441,0.05421732787038547,601
dm08_adaptive_repeat_sell,dm11_recent_buy,0.45435337613264154,0.07044519577884217,601
dm08_adaptive_repeat_sell,dm11_recent_sell,0.6434299096180898,0.05921797491899681,601
dm08_adaptive_repeat_sell,dm12_persistent_buy,0.5069295229966359,0.06910080325919604,601
dm08_adaptive_repeat_sell,dm12_persistent_sell,0.6770425695249214,0.050247198965360965,601
dm09_two_level_buy,dm09_two_level_sell,0.4906567655488377,0.05806527616080978,601
dm09_two_level_buy,dm10_excess_cancel_buy,0.13205153180202728,0.045075252589677074,601
dm09_two_level_buy,dm10_excess_cancel_sell,0.13417963133828922,0.04944807855331384,601
dm09_two_level_buy,dm11_recent_buy,0.47571831732292674,0.06956229045869657,601
dm09_two_level_buy,dm11_recent_sell,0.47526317205514285,0.0659406055651908,601
dm09_two_level_buy,dm12_persistent_buy,0.5238433870818117,0.0696480563310625,601
dm09_two_level_buy,dm12_persistent_sell,0.515659148865848,0.06651875762623359,601
dm09_two_level_sell,dm10_excess_cancel_buy,0.13706588843274214,0.04521444741321268,601
dm09_two_level_sell,dm10_excess_cancel_sell,0.1281190842961916,0.04751517369255232,601
dm09_two_level_sell,dm11_recent_buy,0.471176155081018,0.07000259566986863,601
dm09_two_level_sell,dm11_recent_sell,0.47340708352236305,0.071898103143754,601
dm09_two_level_sell,dm12_persistent_buy,0.5192781530656878,0.07168579332494612,601
dm09_two_level_sell,dm12_persistent_sell,0.5150907243963135,0.07328571809227138,601
dm10_excess_cancel_buy,dm10_excess_cancel_sell,0.15782098437910008,0.07246207472021993,601
dm10_excess_cancel_buy,dm11_recent_buy,0.08573366757963707,0.05598913985092628,601
dm10_excess_cancel_buy,dm11_recent_sell,0.06490843191431099,0.05209803192903145,601
dm10_excess_cancel_buy,dm12_persistent_buy,0.10540396911759295,0.05986776123765986,601
dm10_excess_cancel_buy,dm12_persistent_sell,0.07646079986458611,0.05308278685073029,601
dm10_excess_cancel_sell,dm11_recent_buy,0.06555549181968562,0.05210602193752949,601
dm10_excess_cancel_sell,dm11_recent_sell,0.08160722649758662,0.05590121286761458,601
dm10_excess_cancel_sell,dm12_persistent_buy,0.08349972586518066,0.05713944632799773,601
dm10_excess_cancel_sell,dm12_persistent_sell,0.09471868279484259,0.05803264383752176,601
dm11_recent_buy,dm11_recent_sell,0.692558859178583,0.04037061117462421,601
dm11_recent_buy,dm12_persistent_buy,0.9297973210648944,0.013938875492236828,601
dm11_recent_buy,dm12_persistent_sell,0.7202662219902474,0.040181480273612395,601
dm11_recent_sell,dm12_persistent_buy,0.7263484903703091,0.04021886167316159,601
dm11_recent_sell,dm12_persistent_sell,0.933831316191086,0.012839218389109085,601
dm12_persistent_buy,dm12_persistent_sell,0.7778233769826641,0.03783687321580671,601
