period,formal_column,group,typical_within_std,mean_return
2026Q2,dm09_two_level_sell,5,0.01559178745427769,-3.5382743167603345e-05
2026Q2,dm09_two_level_sell,6,0.01385233754875767,-0.00026666907409646164
2026Q2,dm09_two_level_sell,7,0.012207451621254438,-0.00019685178535318947
2026Q2,dm09_two_level_sell,8,0.01249467218812511,-3.9835039346317044e-05
2026Q2,dm09_two_level_sell,9,0.012626922071669223,0.00013838905275339973
2026Q2,dm09_two_level_sell,10,0.011919945194374797,0.00011832705970330699
2026Q2,dm10_excess_cancel_buy,1,,
2026Q2,dm10_excess_cancel_buy,2,,
2026Q2,dm10_excess_cancel_buy,3,,
2026Q2,dm10_excess_cancel_buy,4,,
2026Q2,dm10_excess_cancel_buy,5,0.010452893651831847,-0.0005940019590967436
2026Q2,dm10_excess_cancel_buy,6,,
2026Q2,dm10_excess_cancel_buy,7,,
2026Q2,dm10_excess_cancel_buy,8,,
2026Q2,dm10_excess_cancel_buy,9,0.01655991962943699,0.0013459522770936179
2026Q2,dm10_excess_cancel_buy,10,0.012299105001895428,-8.607417863883508e-05
2026Q2,dm10_excess_cancel_sell,1,,
2026Q2,dm10_excess_cancel_sell,2,,
2026Q2,dm10_excess_cancel_sell,3,,
2026Q2,dm10_excess_cancel_sell,4,,
2026Q2,dm10_excess_cancel_sell,5,0.010700394587730104,-0.000582656928147911
2026Q2,dm10_excess_cancel_sell,6,,
2026Q2,dm10_excess_cancel_sell,7,,
2026Q2,dm10_excess_cancel_sell,8,,
2026Q2,dm10_excess_cancel_sell,9,0.01657466484637109,0.0010229141144555884
2026Q2,dm10_excess_cancel_sell,10,0.012060906701439946,-8.51236788984974e-05
2026Q2,dm11_recent_buy,1,0.008819926467185947,-0.0011797093218338078
2026Q2,dm11_recent_buy,2,0.009982763796050268,-0.0012617323313388077
2026Q2,dm11_recent_buy,3,0.010681783231345734,-0.0008931128659904499
2026Q2,dm11_recent_buy,4,0.010517346278588864,-0.0007118211600203619
2026Q2,dm11_recent_buy,5,0.010641982818861589,-0.0004858375396303199
2026Q2,dm11_recent_buy,6,0.011032793282008105,-0.00046515719825890344
2026Q2,dm11_recent_buy,7,0.011432484321366421,-0.00028444560672782584
2026Q2,dm11_recent_buy,8,0.011589185491732368,-3.026435748438311e-05
2026Q2,dm11_recent_buy,9,0.011735291302215903,-1.4081119278382415e-05
2026Q2,dm11_recent_buy,10,0.011672678555555569,0.00012617203180607676
2026Q2,dm11_recent_sell,1,0.009300753051696876,-0.0006798360454975794
2026Q2,dm11_recent_sell,2,0.010229473706579882,-0.0007811258540486469
2026Q2,dm11_recent_sell,3,0.010796469185395414,-0.0006100417981294695
2026Q2,dm11_recent_sell,4,0.010937169376124597,-0.0006977767516704877
2026Q2,dm11_recent_sell,5,0.011068560563617127,-0.00041463505986499486
2026Q2,dm11_recent_sell,6,0.01129522658100976,-0.0005280894894449872
2026Q2,dm11_recent_sell,7,0.011114415504201534,-0.00043002746613017296
2026Q2,dm11_recent_sell,8,0.011597045583000218,-0.00017444907647069858
2026Q2,dm11_recent_sell,9,0.011371377595991609,-0.0002424605074052789
2026Q2,dm11_recent_sell,10,0.010636828044109823,-0.0006397462969905006
2026Q2,dm12_persistent_buy,1,0.00839661073743551,-0.0011220061051400328
2026Q2,dm12_persistent_buy,2,0.010299669239558235,-0.0012102646039673334
2026Q2,dm12_persistent_buy,3,0.010794252928825252,-0.0007786756263491384
2026Q2,dm12_persistent_buy,4,0.01069843892551319,-0.0007356871783935865
2026Q2,dm12_persistent_buy,5,0.010923127355511198,-0.0005357694263573441
2026Q2,dm12_persistent_buy,6,0.010957748209805364,-0.0004067098304925182
2026Q2,dm12_persistent_buy,7,0.011379180901615696,-0.00033890564199652595
2026Q2,dm12_persistent_buy,8,0.011492439151516102,-0.00016411847796305354
2026Q2,dm12_persistent_buy,9,0.011595030714616454,-9.57016648419965e-05
2026Q2,dm12_persistent_buy,10,0.011527677451533939,0.00018585731619256531
2026Q2,dm12_persistent_sell,1,0.0087432705036407,-0.0008028748572815829
2026Q2,dm12_persistent_sell,2,0.010574631652487409,-0.0008293384736825537
2026Q2,dm12_persistent_sell,3,0.01096540304411588,-0.0008170762625427789
2026Q2,dm12_persistent_sell,4,0.01106200691302296,-0.0006349692907717211
2026Q2,dm12_persistent_sell,5,0.011155312396421679,-0.00044695207873870417
2026Q2,dm12_persistent_sell,6,0.011466861014582143,-0.0004180778778363445
2026Q2,dm12_persistent_sell,7,0.011212000225006633,-0.00037098845481912024
2026Q2,dm12_persistent_sell,8,0.011320866943186013,-0.00038851595257256475
2026Q2,dm12_persistent_sell,9,0.011220164498182309,-0.00013463599754287084
2026Q2,dm12_persistent_sell,10,0.010495764655037435,-0.0003577931794510987
2024-01,dm01_exact_buy,1,0.006870553078668333,-0.0014392146843665522
2024-01,dm01_exact_buy,2,0.008723995676329142,-0.0015000803884555479
2024-01,dm01_exact_buy,3,0.008362626503911279,-0.001764083727708044
2024-01,dm01_exact_buy,4,0.008652320002796081,-0.0019662705191589025
2024-01,dm01_exact_buy,5,0.008835396223071562,-0.0019969500572001742
2024-01,dm01_exact_buy,6,0.008724399120231681,-0.0021138044448601573
2024-01,dm01_exact_buy,7,0.008360292269672704,-0.0020332085417647246
2024-01,dm01_exact_buy,8,0.007843635642341881,-0.0022988324370146374
2024-01,dm01_exact_buy,9,0.006797206771667015,-0.0025412866928173922
2024-01,dm01_exact_buy,10,0.006351261341435289,-0.0027779284519097378
2024-01,dm01_exact_sell,1,0.007259968705563389,-0.001044508496852638
2024-01,dm01_exact_sell,2,0.008060131819799253,-0.0015373797077401453
2024-01,dm01_exact_sell,3,0.009056899956013317,-0.0016712775635431437
2024-01,dm01_exact_sell,4,0.008984140660555324,-0.001796600616271079
2024-01,dm01_exact_sell,5,0.009434449597169764,-0.00195914350544837
2024-01,dm01_exact_sell,6,0.008344426078055254,-0.0021111409239874678
2024-01,dm01_exact_sell,7,0.007497768966388446,-0.002543478565946268
2024-01,dm01_exact_sell,8,0.007114300266795163,-0.002521404918337015
2024-01,dm01_exact_sell,9,0.0072739482810143955,-0.00264472210434879
2024-01,dm01_exact_sell,10,0.006289639383580114,-0.002601120051170325
2024-01,dm02_confirmed_buy,1,0.006870553078668333,-0.0014392146843665522
2024-01,dm02_confirmed_buy,2,0.008726558772476386,-0.001492252053580785
2024-01,dm02_confirmed_buy,3,0.008376791637125984,-0.0017662037918731545
2024-01,dm02_confirmed_buy,4,0.008635535132752645,-0.0019728121101372153
2024-01,dm02_confirmed_buy,5,0.008837342175146302,-0.001997562698107061
2024-01,dm02_confirmed_buy,6,0.008722775739341063,-0.0021119702653013763
2024-01,dm02_confirmed_buy,7,0.00836376673014465,-0.002037498837655423
2024-01,dm02_confirmed_buy,8,0.007841749120073963,-0.002296380892861471
2024-01,dm02_confirmed_buy,9,0.006794995527805462,-0.002541151538971623
2024-01,dm02_confirmed_buy,10,0.006352160714734419,-0.002776167819553231
2024-01,dm02_confirmed_sell,1,0.007259968705563389,-0.001044508496852638
2024-01,dm02_confirmed_sell,2,0.008060131819799253,-0.0015373797077401453
2024-01,dm02_confirmed_sell,3,0.009060598279089694,-0.0016747736962207597
2024-01,dm02_confirmed_sell,4,0.009007400530698604,-0.0017898747043521312
2024-01,dm02_confirmed_sell,5,0.009410528600674336,-0.0019614786251639744
2024-01,dm02_confirmed_sell,6,0.008343902613199563,-0.0021116887652188115
2024-01,dm02_confirmed_sell,7,0.007498739957535223,-0.0025441202315417025
2024-01,dm02_confirmed_sell,8,0.0071154916416019225,-0.0025197332344932036
2024-01,dm02_confirmed_sell,9,0.007271760348832399,-0.0026453192194693166
2024-01,dm02_confirmed_sell,10,0.0062897407103452655,-0.002601943359643342
2024-01,dm03_price_room_buy,1,0.0076786495361649484,5.5912723630042744e-05
2024-01,dm03_price_room_buy,2,0.006121392323981994,-0.0016137693557723312
2024-01,dm03_price_room_buy,3,0.009425522014656011,-0.00215671604079749
2024-01,dm03_price_room_buy,4,0.008362695631532307,-0.0020254475304689445
2024-01,dm03_price_room_buy,5,0.008329109716035546,-0.0020478821721804444
2024-01,dm03_price_room_buy,6,0.008105597657961356,-0.002180231415513505
2024-01,dm03_price_room_buy,7,0.008269427469696904,-0.002269691327551457
2024-01,dm03_price_room_buy,8,0.008653478618931938,-0.0023130970207566135
2024-01,dm03_price_room_buy,9,0.009582711238007705,-0.002310670804245106
2024-01,dm03_price_room_buy,10,0.008699187065015532,-0.0024986211853981035
2024-01,dm03_price_room_sell,1,0.008226928076213476,-0.0031800355435323818
2024-01,dm03_price_room_sell,2,0.00612706271061596,-0.0016121995442015399
2024-01,dm03_price_room_sell,3,0.009411275438409233,-0.0022304239291678304
2024-01,dm03_price_room_sell,4,0.008257202268339498,-0.0018822340539769785
2024-01,dm03_price_room_sell,5,0.008456793752456521,-0.002075374004646946
2024-01,dm03_price_room_sell,6,0.008328161541109871,-0.0019792937446492503
2024-01,dm03_price_room_sell,7,0.008473941516620252,-0.002172414183336108
2024-01,dm03_price_room_sell,8,0.00854426422306937,-0.002540453840156842
2024-01,dm03_price_room_sell,9,0.00877920180008125,-0.002517141748672962
2024-01,dm03_price_room_sell,10,0.009028205931602837,-0.002287732484070716
2024-01,dm04_price_cap_buy,1,0.008271779692573786,-0.0013895500677548122
2024-01,dm04_price_cap_buy,2,0.009390805968897482,-0.0014546877334419104
2024-01,dm04_price_cap_buy,3,0.008844915147632701,-0.0018454645659672212
2024-01,dm04_price_cap_buy,4,0.008022250834414303,-0.002047327834470755
2024-01,dm04_price_cap_buy,5,0.008471993110852297,-0.0019202932875934434
2024-01,dm04_price_cap_buy,6,0.008567753799975064,-0.002063756187192159
2024-01,dm04_price_cap_buy,7,0.007673956191642701,-0.0021433134180647894
2024-01,dm04_price_cap_buy,8,0.007574352373118011,-0.0022966079080241585
2024-01,dm04_price_cap_buy,9,0.0067211718861315065,-0.002481544928328139
2024-01,dm04_price_cap_buy,10,0.005911555903558635,-0.0027885212719957076
2024-01,dm04_price_cap_sell,1,0.008585927721732584,-0.0009696864595371147
2024-01,dm04_price_cap_sell,2,0.008996752050828338,-0.001446910027154969
2024-01,dm04_price_cap_sell,3,0.009256144809099897,-0.0016922009906440044
2024-01,dm04_price_cap_sell,4,0.00858744344372512,-0.0018670268392452088
2024-01,dm04_price_cap_sell,5,0.008394631564750017,-0.0020449107780248703
2024-01,dm04_price_cap_sell,6,0.00811311113502852,-0.0021211051514758435
2024-01,dm04_price_cap_sell,7,0.007351200974986555,-0.0023860809157631173
2024-01,dm04_price_cap_sell,8,0.006927657315055667,-0.0025848243028672984
2024-01,dm04_price_cap_sell,9,0.006931186768542051,-0.002627559792626647
2024-01,dm04_price_cap_sell,10,0.006133973072019854,-0.002690560398006048
2024-01,dm05_lot_floor_buy,1,0.006850952476661481,-0.001432144542910141
2024-01,dm05_lot_floor_buy,2,0.008679520129447177,-0.0015178020487704336
2024-01,dm05_lot_floor_buy,3,0.008358834864963019,-0.001753786248120226
2024-01,dm05_lot_floor_buy,4,0.008684309024452868,-0.0019827557035027093
2024-01,dm05_lot_floor_buy,5,0.008770787773270271,-0.0019642401809933253
2024-01,dm05_lot_floor_buy,6,0.008802762106701193,-0.0021533112328797244
2024-01,dm05_lot_floor_buy,7,0.008342850558887487,-0.002014627972958313
2024-01,dm05_lot_floor_buy,8,0.007859747815158276,-0.0023092892295195192
2024-01,dm05_lot_floor_buy,9,0.006789209874445379,-0.002539700785030031
2024-01,dm05_lot_floor_buy,10,0.006375106925446354,-0.002763072439523191
2024-01,dm05_lot_floor_sell,1,0.0072638272344118055,-0.0010396861728080467
2024-01,dm05_lot_floor_sell,2,0.008052938240714893,-0.0015770543164423784
2024-01,dm05_lot_floor_sell,3,0.009103867631899746,-0.0016366338841557271
2024-01,dm05_lot_floor_sell,4,0.008894354698422029,-0.0018205654627228877
2024-01,dm05_lot_floor_sell,5,0.009301388760164625,-0.001927247614987948
2024-01,dm05_lot_floor_sell,6,0.008515991958648985,-0.002115528315678675
2024-01,dm05_lot_floor_sell,7,0.007418258227235502,-0.0025117430607152617
2024-01,dm05_lot_floor_sell,8,0.0072671603837777205,-0.002543336849161676
2024-01,dm05_lot_floor_sell,9,0.007255323961249778,-0.0026241956483094788
2024-01,dm05_lot_floor_sell,10,0.006262196116682885,-0.0026341955106606763
2024-01,dm06_soft_under_buy,1,0.0068669242774674465,-0.0014429304842691866
2024-01,dm06_soft_under_buy,2,0.008714759976549268,-0.001502390701716039
2024-01,dm06_soft_under_buy,3,0.008353548213303126,-0.0017612483166638173
2024-01,dm06_soft_under_buy,4,0.008678941427975224,-0.0019671293100257774
2024-01,dm06_soft_under_buy,5,0.008733030842832015,-0.002014357916634268
2024-01,dm06_soft_under_buy,6,0.008825147714896259,-0.002106298476656489
2024-01,dm06_soft_under_buy,7,0.008348382443202986,-0.002023263858675833
2024-01,dm06_soft_under_buy,8,0.007837940834411658,-0.002301204171967094
2024-01,dm06_soft_under_buy,9,0.006806628044083035,-0.0025376502468932357
2024-01,dm06_soft_under_buy,10,0.006353087854197275,-0.0027750076720197783
2024-01,dm06_soft_under_sell,1,0.007269992884103203,-0.0010360359374704197
2024-01,dm06_soft_under_sell,2,0.007979013050837877,-0.001566989679306561
2024-01,dm06_soft_under_sell,3,0.009132585065961934,-0.0016476229497125539
2024-01,dm06_soft_under_sell,4,0.00893910936338503,-0.0018165029714364627
2024-01,dm06_soft_under_sell,5,0.00935564226378599,-0.001974538191790516
2024-01,dm06_soft_under_sell,6,0.00846357380535604,-0.002075952919664811
2024-01,dm06_soft_under_sell,7,0.007410529179229119,-0.002538969274512417
2024-01,dm06_soft_under_sell,8,0.007222854293991785,-0.0025246717394728246
2024-01,dm06_soft_under_sell,9,0.00725822606595489,-0.002646506977977034
2024-01,dm06_soft_under_sell,10,0.006289816216877367,-0.0026028732197173037
2024-01,dm07_fresh_match_buy,1,0.00829321076081345,-0.0011850439931196941
2024-01,dm07_fresh_match_buy,2,0.010313159651518996,-0.0017646077465734427
2024-01,dm07_fresh_match_buy,3,0.009697362921026657,-0.0017919808877334624
2024-01,dm07_fresh_match_buy,4,0.008727757982435278,-0.0020351895571981025
2024-01,dm07_fresh_match_buy,5,0.00834494641763446,-0.0020682219340990653
2024-01,dm07_fresh_match_buy,6,0.007476991141772919,-0.0021445767420484605
2024-01,dm07_fresh_match_buy,7,0.007238705723966805,-0.0021134887383951677
2024-01,dm07_fresh_match_buy,8,0.00678688707173273,-0.0022447696364657956
2024-01,dm07_fresh_match_buy,9,0.006211549615998517,-0.0025256667290738093
2024-01,dm07_fresh_match_buy,10,0.00583181706529872,-0.0025987574331513305
2024-01,dm07_fresh_match_sell,1,0.008565745219579495,-0.0009385618785883014
2024-01,dm07_fresh_match_sell,2,0.010408680836749883,-0.0015217458519809696
2024-01,dm07_fresh_match_sell,3,0.009732051301745995,-0.0017583175229017008
2024-01,dm07_fresh_match_sell,4,0.009400104450778652,-0.0020015162781713805
2024-01,dm07_fresh_match_sell,5,0.007871730958273563,-0.001945069174045054
2024-01,dm07_fresh_match_sell,6,0.007331633189045026,-0.002268458780962878
2024-01,dm07_fresh_match_sell,7,0.00679790067267608,-0.0024424052504577053
2024-01,dm07_fresh_match_sell,8,0.006820462869850245,-0.0023480305242913127
2024-01,dm07_fresh_match_sell,9,0.0061552507326771005,-0.0026315875183986343
2024-01,dm07_fresh_match_sell,10,0.005393907769969655,-0.002583902917219395
2024-01,dm08_adaptive_repeat_buy,1,,
2024-01,dm08_adaptive_repeat_buy,2,0.0068536701142266464,-0.002680599990568102
2024-01,dm08_adaptive_repeat_buy,3,0.009667373284584696,-0.0010318227855709492
2024-01,dm08_adaptive_repeat_buy,4,0.012294651211735555,-0.0006487336146288218
2024-01,dm08_adaptive_repeat_buy,5,0.010763204623232783,-0.0019155479307415486
2024-01,dm08_adaptive_repeat_buy,6,0.008612162432617552,-0.0022396850325465765
2024-01,dm08_adaptive_repeat_buy,7,0.008480641204056845,-0.002165407857932671
2024-01,dm08_adaptive_repeat_buy,8,0.008788566757089184,-0.0022672652851086915
2024-01,dm08_adaptive_repeat_buy,9,0.008027440756475167,-0.002282783962755983
2024-01,dm08_adaptive_repeat_buy,10,0.0074183840804256,-0.0025406268158495904
2024-01,dm08_adaptive_repeat_sell,1,,
2024-01,dm08_adaptive_repeat_sell,2,0.007070583940779218,-0.002135345532094999
2024-01,dm08_adaptive_repeat_sell,3,0.008315909623506462,-0.0009844681631682357
2024-01,dm08_adaptive_repeat_sell,4,0.011668454905217552,-0.002397086995932079
2024-01,dm08_adaptive_repeat_sell,5,0.010568589794873103,-0.0020386587161829047
2024-01,dm08_adaptive_repeat_sell,6,0.008904636337966414,-0.0020807781854124646
2024-01,dm08_adaptive_repeat_sell,7,0.00847041999357894,-0.002343868110915175
2024-01,dm08_adaptive_repeat_sell,8,0.008274519293230205,-0.002348676629502112
2024-01,dm08_adaptive_repeat_sell,9,0.007657183320655868,-0.0025082374393526462
2024-01,dm08_adaptive_repeat_sell,10,0.007681873776150789,-0.0023787494499132736
2024-01,dm09_two_level_buy,1,,
2024-01,dm09_two_level_buy,2,,
2024-01,dm09_two_level_buy,3,0.007326950775969237,-0.002166253988893598
2024-01,dm09_two_level_buy,4,0.006558072927794777,-0.0019215048890450814
2024-01,dm09_two_level_buy,5,,
2024-01,dm09_two_level_buy,6,0.010031393667718835,0.005853881261233922
2024-01,dm09_two_level_buy,7,0.015205937532261038,-0.0016660910199065527
2024-01,dm09_two_level_buy,8,0.01004006020374913,-0.002367846706646892
2024-01,dm09_two_level_buy,9,0.009577206061239405,-0.0022530738534776297
2024-01,dm09_two_level_buy,10,0.008088087636323203,-0.002528846755626028
2024-01,dm09_two_level_sell,1,,
2024-01,dm09_two_level_sell,2,,
2024-01,dm09_two_level_sell,3,0.008455965465027172,-0.0005268739763988191
2024-01,dm09_two_level_sell,4,0.006611263168570148,-0.0020502275402724444
2024-01,dm09_two_level_sell,5,,
2024-01,dm09_two_level_sell,6,0.012757523743136776,0.0017064218936121158
2024-01,dm09_two_level_sell,7,0.01852091440914774,-0.0006397527150059997
2024-01,dm09_two_level_sell,8,0.010456302735079422,-0.002335829599099349
2024-01,dm09_two_level_sell,9,0.009162765879570984,-0.0023148371404064405
2024-01,dm09_two_level_sell,10,0.008570992417259986,-0.002470091696604582
2024-01,dm10_excess_cancel_buy,1,,
2024-01,dm10_excess_cancel_buy,2,,
2024-01,dm10_excess_cancel_buy,3,0.007516363492839366,-0.002707090595880169
2024-01,dm10_excess_cancel_buy,4,0.006868663798111882,-0.0017054205392298958
2024-01,dm10_excess_cancel_buy,5,,
2024-01,dm10_excess_cancel_buy,6,0.01430995472597924,-0.001275024604026286
2024-01,dm10_excess_cancel_buy,7,0.012316480476276965,-0.002058445449066149
2024-01,dm10_excess_cancel_buy,8,0.008720836195830353,-0.002242830648342385
2024-01,dm10_excess_cancel_buy,9,0.008082740257974227,-0.001929382097884347
2024-01,dm10_excess_cancel_buy,10,0.007650970228891409,-0.002149302706794297
2024-01,dm10_excess_cancel_sell,1,,
2024-01,dm10_excess_cancel_sell,2,,
2024-01,dm10_excess_cancel_sell,3,0.008725737318937159,-0.003339802540932489
2024-01,dm10_excess_cancel_sell,4,0.007183616696375791,-0.0017207601780003037
2024-01,dm10_excess_cancel_sell,5,,
2024-01,dm10_excess_cancel_sell,6,0.015468799558161156,-0.0023216163140943645
2024-01,dm10_excess_cancel_sell,7,0.013177117811749677,-0.002563749596565764
2024-01,dm10_excess_cancel_sell,8,0.010593250017670473,-0.0015957155315833463
2024-01,dm10_excess_cancel_sell,9,0.007640628873295804,-0.002092420795727813
2024-01,dm10_excess_cancel_sell,10,0.006820873711350862,-0.0024742424275939496
2024-01,dm11_recent_buy,1,0.006780015591198169,-0.0014520301767551598
2024-01,dm11_recent_buy,2,0.008270984788131904,-0.0016966210282078746
2024-01,dm11_recent_buy,3,0.008385702656899576,-0.0016855126593856322
2024-01,dm11_recent_buy,4,0.00809342282277704,-0.0021262731674626
2024-01,dm11_recent_buy,5,0.00854300772804026,-0.001978262661976367
2024-01,dm11_recent_buy,6,0.008367725736067819,-0.0022084229963799775
2024-01,dm11_recent_buy,7,0.008230530882656012,-0.002293324185896149
2024-01,dm11_recent_buy,8,0.0080680657801584,-0.0021464144575962306
2024-01,dm11_recent_buy,9,0.0076705553752005615,-0.0023850072882141624
2024-01,dm11_recent_buy,10,0.007446265884367854,-0.0024601196320627543
2024-01,dm11_recent_sell,1,0.007302732930418491,-0.0011022870945623325
2024-01,dm11_recent_sell,2,0.007692764264024594,-0.0014749542663762473
2024-01,dm11_recent_sell,3,0.008725214751632022,-0.0018645229842124786
2024-01,dm11_recent_sell,4,0.008795342761898658,-0.001728633542936754
2024-01,dm11_recent_sell,5,0.009005579629799835,-0.0019369469297898874
2024-01,dm11_recent_sell,6,0.008345002731284353,-0.0022098817293745433
2024-01,dm11_recent_sell,7,0.007805565772272451,-0.002423229270471811
2024-01,dm11_recent_sell,8,0.007286136655186323,-0.002514177107107532
2024-01,dm11_recent_sell,9,0.007421344075476767,-0.0025368393003114844
2024-01,dm11_recent_sell,10,0.007281322453487047,-0.0026399192003466773
2024-01,dm12_persistent_buy,1,0.006566787087374475,-0.0013088793050959014
2024-01,dm12_persistent_buy,2,0.00847072097625908,-0.0015563658156762716
2024-01,dm12_persistent_buy,3,0.008256327891869163,-0.001827022973515835
2024-01,dm12_persistent_buy,4,0.008514440934755825,-0.0019066198843045944
2024-01,dm12_persistent_buy,5,0.008270406511407782,-0.0021019776132288493
2024-01,dm12_persistent_buy,6,0.008904067461640821,-0.002035066036589979
2024-01,dm12_persistent_buy,7,0.008738156547482737,-0.002112366369759502
2024-01,dm12_persistent_buy,8,0.008236496156345927,-0.0022561387658937824
2024-01,dm12_persistent_buy,9,0.0072339937882723625,-0.0026158326415520548
2024-01,dm12_persistent_buy,10,0.006464287328690103,-0.0027228719954075077
2024-01,dm12_persistent_sell,1,0.0067018449336926,-0.0010471362537079504
2024-01,dm12_persistent_sell,2,0.00790475851948092,-0.0015451907156252833
2024-01,dm12_persistent_sell,3,0.00876418401425544,-0.0016927132523416413
2024-01,dm12_persistent_sell,4,0.008821813071312475,-0.0019279361247668567
2024-01,dm12_persistent_sell,5,0.009401878016200085,-0.0018671630168312129
2024-01,dm12_persistent_sell,6,0.008629233564138262,-0.0020833459615064043
2024-01,dm12_persistent_sell,7,0.007927740093999405,-0.002464815783090655
2024-01,dm12_persistent_sell,8,0.0073754476808694566,-0.002623861123939043
2024-01,dm12_persistent_sell,9,0.007390580852648571,-0.0026129393488091342
2024-01,dm12_persistent_sell,10,0.006509679002627513,-0.0025996219618049086
2024-02,dm01_exact_buy,1,0.010575136920355577,0.0007447267644678554
2024-02,dm01_exact_buy,2,0.011429789997783942,0.0006872941691759356
2024-02,dm01_exact_buy,3,0.012012142664295247,0.0005819383700092198
2024-02,dm01_exact_buy,4,0.012022731853897801,0.0005349056304816325
2024-02,dm01_exact_buy,5,0.01295683687996279,0.0005982701759319756
2024-02,dm01_exact_buy,6,0.01225036842509242,0.0006574032717458431
2024-02,dm01_exact_buy,7,0.012030217758212053,0.00088823412974461
2024-02,dm01_exact_buy,8,0.011911773982689944,0.0002264907142063001
2024-02,dm01_exact_buy,9,0.012681496399018237,0.0008016369271098611
2024-02,dm01_exact_buy,10,0.012338351474944591,0.0008786906268097304
2024-02,dm01_exact_sell,1,0.010937035804940758,0.001346842926456956
2024-02,dm01_exact_sell,2,0.011309529459664536,0.000826288214719433
2024-02,dm01_exact_sell,3,0.011967933707814736,0.0005473905846826596
2024-02,dm01_exact_sell,4,0.012332786976837018,0.0007404959764560268
2024-02,dm01_exact_sell,5,0.012109033602348163,0.000607674930382601
2024-02,dm01_exact_sell,6,0.012686311019499684,0.0010536288798290157
2024-02,dm01_exact_sell,7,0.01181340656043466,0.0003056491419977805
2024-02,dm01_exact_sell,8,0.012498603342151403,0.000700932611943442
2024-02,dm01_exact_sell,9,0.012238428595313657,0.00015952605834949053
2024-02,dm01_exact_sell,10,0.012270691588953817,0.00031013436675397853
2024-02,dm02_confirmed_buy,1,0.010578043075345272,0.0007429970338438068
2024-02,dm02_confirmed_buy,2,0.011428967232191077,0.0006928876853678153
2024-02,dm02_confirmed_buy,3,0.01201110637620813,0.0005788168231140073
2024-02,dm02_confirmed_buy,4,0.012014652041365221,0.0005336016108516632
2024-02,dm02_confirmed_buy,5,0.012961890657925834,0.000607907206400519
2024-02,dm02_confirmed_buy,6,0.01225361222300863,0.0006495745916459268
2024-02,dm02_confirmed_buy,7,0.012021775871705434,0.0008810243097783389
2024-02,dm02_confirmed_buy,8,0.011915032142766343,0.0002376711744507388
2024-02,dm02_confirmed_buy,9,0.01268609283451005,0.0007974083098653779
2024-02,dm02_confirmed_buy,10,0.012338449642186992,0.0008771190957123545
2024-02,dm02_confirmed_sell,1,0.010937035804940758,0.001346842926456956
2024-02,dm02_confirmed_sell,2,0.01130912388549981,0.000827024526329045
2024-02,dm02_confirmed_sell,3,0.011968271932460207,0.0005466542730730476
2024-02,dm02_confirmed_sell,4,0.012339372426868148,0.0007384367437755636
2024-02,dm02_confirmed_sell,5,0.01212211780701076,0.0006160854815011803
2024-02,dm02_confirmed_sell,6,0.012667817527954473,0.001047526015352904
2024-02,dm02_confirmed_sell,7,0.011812680127026636,0.00030378877708851445
2024-02,dm02_confirmed_sell,8,0.012518873719400667,0.0006972614003594813
2024-02,dm02_confirmed_sell,9,0.012215365382945733,0.00016748540278544905
2024-02,dm02_confirmed_sell,10,0.012271889410509764,0.00030744548901155276
2024-02,dm03_price_room_buy,1,0.011451675236095379,-0.007132989787920702
2024-02,dm03_price_room_buy,2,0.010291216928807578,0.0014563090586519334
2024-02,dm03_price_room_buy,3,0.01196555469598693,-0.00038403011353533017
2024-02,dm03_price_room_buy,4,0.011601386154484096,-2.2695793524864865e-05
2024-02,dm03_price_room_buy,5,0.012086906656060124,0.0008076683515033009
2024-02,dm03_price_room_buy,6,0.012559175369686778,0.0005330828562943311
2024-02,dm03_price_room_buy,7,0.012789375405443686,0.0006886697463106088
2024-02,dm03_price_room_buy,8,0.012346428038265033,0.0005649753382312838
2024-02,dm03_price_room_buy,9,0.013556059951890999,0.0008290739986218813
2024-02,dm03_price_room_buy,10,0.013339157761021226,0.0007345476872244297
2024-02,dm03_price_room_sell,1,0.011283954454329325,-0.0036320055919959247
2024-02,dm03_price_room_sell,2,0.010383729302980918,0.000879045876889941
2024-02,dm03_price_room_sell,3,0.012022345217697166,-0.00045811095957560405
2024-02,dm03_price_room_sell,4,0.011681755857733176,0.0004720269376906289
2024-02,dm03_price_room_sell,5,0.012585970335182203,0.000997926131890517
2024-02,dm03_price_room_sell,6,0.012077174949047201,0.0006987192143435067
2024-02,dm03_price_room_sell,7,0.012323131575273106,0.00026882207646088514
2024-02,dm03_price_room_sell,8,0.01320931439677903,0.0006645728154365943
2024-02,dm03_price_room_sell,9,0.013215455992153097,0.0007382191339881623
2024-02,dm03_price_room_sell,10,0.012909700395810774,0.0007119825989228526
2024-02,dm04_price_cap_buy,1,0.011675055681152655,0.001039251129023182
2024-02,dm04_price_cap_buy,2,0.011797896976221654,0.0004543868074148042
2024-02,dm04_price_cap_buy,3,0.011662247981708182,0.0004884573081889831
2024-02,dm04_price_cap_buy,4,0.012254711605661403,0.0005911052529127845
2024-02,dm04_price_cap_buy,5,0.011946045891482382,0.0003956231830506803
2024-02,dm04_price_cap_buy,6,0.012729657915154796,0.0006122968150583314
2024-02,dm04_price_cap_buy,7,0.012067254219933064,0.000981750589597378
2024-02,dm04_price_cap_buy,8,0.011669473155032844,0.0005215402496223889
2024-02,dm04_price_cap_buy,9,0.012143251983813674,0.0005656751349463251
