period,formal_column,group,mean,std,icir,ordinary_t,nw_se,nw_t,ci_low,ci_high,positive_fraction,valid_days,stock_days,all_stock_days,daily_mean_n
2026H1,dm07_fresh_match_buy,7,-4.495153669539697e-05,0.004530137521465528,-0.009922775298188932,-0.10687156064982123,0.0003813153117175512,-0.11788547512797908,-0.0007923295476617974,0.0007024264742710034,0.5258620689655172,116,33366,33366,287.63793103448273
2026H1,dm07_fresh_match_buy,8,-1.8523820267080037e-05,0.004562281599384536,-0.004060209757674526,-0.04372979739322594,0.00039508947696276583,-0.04688512690715315,-0.0007928991951141011,0.000755851554579941,0.49137931034482757,116,33380,33380,287.7586206896552
2026H1,dm07_fresh_match_buy,9,-0.00019020110267109144,0.0046895751108128785,-0.040558280478873165,-0.43682604934543623,0.00040908383016107115,-0.46494407416739586,-0.0009920054097867909,0.000611603204444608,0.47413793103448276,116,33363,33363,287.61206896551727
2026H1,dm07_fresh_match_buy,10,-9.350833838458911e-05,0.0047329594185260134,-0.01975684347061451,-0.2127877163160367,0.0004260876493621717,-0.21945798833776484,-0.0009286401311344455,0.0007416234543652674,0.5,116,33425,33425,288.1465517241379
2026H1,dm07_fresh_match_sell,1,3.8349370740808375e-05,0.0036486823580687954,0.01051047117214836,0.11320123892531017,0.00031820533707109934,0.12051768551022024,-0.0005853330899185463,0.0006620318314001631,0.5344827586206896,116,33637,33637,289.9741379310345
2026H1,dm07_fresh_match_sell,2,0.00018953821828321204,0.004068766052512348,0.04658371010694447,0.5017219125073464,0.00034240088148388065,0.5535564554092277,-0.00048156750942519405,0.0008606439459916181,0.5172413793103449,116,33053,33053,284.9396551724138
2026H1,dm07_fresh_match_sell,3,4.993780506847375e-05,0.004074073960141449,0.012257461586863274,0.1320169015247583,0.00033785758420606395,0.14780726377897738,-0.0006122630599754116,0.000712138670112359,0.5,116,33374,33374,287.7068965517241
2026H1,dm07_fresh_match_sell,4,9.652547373773532e-05,0.004185699387240822,0.02306077546609579,0.24837215293049963,0.00034764009403942726,0.27765920960425233,-0.0005848491105795421,0.0007779000580550127,0.5258620689655172,116,33369,33369,287.66379310344826
2026H1,dm07_fresh_match_sell,5,-0.00016192592065618366,0.004403776416027241,-0.036769786964402966,-0.39602272545307177,0.00036937719626144465,-0.4383755204573396,-0.0008859052253286151,0.0005620533840162479,0.47413793103448276,116,33399,33399,287.92241379310343
2026H1,dm07_fresh_match_sell,6,-0.000150402202780744,0.0044333487005576025,-0.033925191303320494,-0.3653854925638941,0.00037249750027285055,-0.4037670123170651,-0.000880497303315531,0.000579692897754043,0.5086206896551724,116,33348,33348,287.48275862068965
2026H1,dm07_fresh_match_sell,7,-9.716879944463602e-05,0.0047743319834519715,-0.020352334060854384,-0.21920134625511575,0.0004004635043642549,-0.24264083589562985,-0.0008820772679985756,0.0006877396691093035,0.46551724137931033,116,33359,33359,287.57758620689657
2026H1,dm07_fresh_match_sell,8,-0.0003023412063772565,0.004698470386332124,-0.06434885856826271,-0.6930584170821679,0.00040102750527572565,-0.7539163832899253,-0.0010883551167176788,0.0004836727039631658,0.45689655172413796,116,33382,33382,287.7758620689655
2026H1,dm07_fresh_match_sell,9,-0.00029036735442774885,0.00501260280893299,-0.057927461140604125,-0.6238978502020658,0.0004389895924951687,-0.661444734435121,-0.0011507869557182795,0.0005700522468627817,0.5,116,33363,33363,287.61206896551727
2026H1,dm07_fresh_match_sell,10,-0.00036909389801265997,0.005193769514430343,-0.0710647434367604,-0.7653907107673696,0.00045898762059901174,-0.8041478276276078,-0.0012687096343867229,0.000530521838361403,0.47413793103448276,116,33425,33425,288.1465517241379
2026H1,dm08_adaptive_repeat_buy,1,0.0021822850429708586,,,,,,,,1.0,1,544,544,544.0
2026H1,dm08_adaptive_repeat_buy,2,-0.00042858009103945605,0.0047260928229601335,-0.09068380734236614,-0.8931319234404375,0.00045352292768374475,-0.9450020382173885,-0.0013174850292995957,0.0004603248472206836,0.4639175257731959,97,90368,90368,931.6288659793814
2026H1,dm08_adaptive_repeat_buy,3,0.0001829565377510104,0.0046604779759403135,0.03925703301153279,0.25742558061962045,0.0006776811126264249,0.26997437930938195,-0.0011452984429967824,0.001511211518498803,0.5581395348837209,43,25708,25708,597.8604651162791
2026H1,dm08_adaptive_repeat_buy,4,-0.00018289353414965598,0.004658659537901874,-0.039258832430589245,-0.38665465807341476,0.00043232803521350724,-0.42304342826005525,-0.0010302564831681303,0.0006644694148688182,0.4742268041237113,97,18030,18030,185.8762886597938
2026H1,dm08_adaptive_repeat_buy,5,-3.4428262736900293e-05,0.004620457183465762,-0.007451267562894279,-0.0802526076964823,0.00038645396387576776,-0.08908761703882496,-0.000791878031933405,0.0007230215064596045,0.47413793103448276,116,32176,32176,277.37931034482756
2026H1,dm08_adaptive_repeat_buy,6,-5.810515230127126e-05,0.004560831409011905,-0.012740035114312553,-0.1372143774785075,0.00038130872608813527,-0.1523834843680994,-0.0008054702554340164,0.0006892599508314739,0.5344827586206896,116,33350,33350,287.5
2026H1,dm08_adaptive_repeat_buy,7,-3.308123895620079e-05,0.004485172816239059,-0.0073756888110144934,-0.07943859962690196,0.00037646300280560775,-0.08787381152905158,-0.0007709487244551919,0.0007047862465427904,0.5344827586206896,116,33362,33362,287.6034482758621
2026H1,dm08_adaptive_repeat_buy,8,0.00010659171712318098,0.004380143866854359,0.02433520915369632,0.2620982238174857,0.00036930175632089816,0.2886304094112134,-0.0006172397252657794,0.0008304231595121414,0.5,116,33379,33379,287.75
2026H1,dm08_adaptive_repeat_buy,9,0.00034280541678572785,0.004448611289513565,0.07705897289650857,0.829950537832419,0.0003810312660630698,0.8996779196828046,-0.0004040158646978889,0.0010896266982693445,0.5172413793103449,116,33370,33370,287.67241379310343
2026H1,dm08_adaptive_repeat_buy,10,0.00033762442433154876,0.004301110287603471,0.07849703954456587,0.8454389896392831,0.00037616179154092305,0.8975510855275641,-0.0003996526870886604,0.001074901535751758,0.5172413793103449,116,33422,33422,288.12068965517244
2026H1,dm08_adaptive_repeat_sell,1,,,,,,,,,,0,0,0,
2026H1,dm08_adaptive_repeat_sell,2,-0.0003585651437270591,0.004484155421934513,-0.07996269307997586,-0.8271405288416589,0.0004068720818194321,-0.8812724188979587,-0.001156034424093146,0.0004389041366390278,0.4672897196261682,107,98374,98374,919.3831775700935
2026H1,dm08_adaptive_repeat_sell,3,0.0015966458175375208,0.0052785750189520975,0.3024766744443251,2.0514966182797667,0.0007471913179389982,2.1368634501021777,0.0001321508343770845,0.003061140800697957,0.6304347826086957,46,14016,14016,304.69565217391306
2026H1,dm08_adaptive_repeat_sell,4,0.00013266241214857398,0.004789771422465283,0.02769702360458215,0.28650023991464224,0.00042040447256386454,0.3155589933178481,-0.0006913303540766005,0.0009566551783737485,0.48598130841121495,107,21828,21828,204.0
2026H1,dm08_adaptive_repeat_sell,5,6.464994194953834e-05,0.004403773954652277,0.014680576845058142,0.15811465154888157,0.0003704113023646244,0.17453555422533631,-0.0006613562106851255,0.0007906560945842021,0.5086206896551724,116,32608,32608,281.1034482758621
2026H1,dm08_adaptive_repeat_sell,6,-9.07615181146722e-05,0.004382837373054552,-0.020708392849040923,-0.223036216765942,0.00037063356569338893,-0.24488207900132758,-0.0008172033068737146,0.0006356802706443701,0.5086206896551724,116,33348,33348,287.48275862068965
2026H1,dm08_adaptive_repeat_sell,7,-5.379092132393738e-05,0.004486516052184088,-0.011989463694830945,-0.12913047589164084,0.000376253314289702,-0.14296464451212842,-0.0007912474173317533,0.0006836655746838786,0.5172413793103449,116,33364,33364,287.62068965517244
2026H1,dm08_adaptive_repeat_sell,8,3.5733105156598407e-05,0.004579825283693385,0.007802285664439488,0.08403318835069916,0.00039213939746452235,0.09112347646688893,-0.0007328601138738654,0.0008043263241870622,0.49137931034482757,116,33377,33377,287.73275862068965
2026H1,dm08_adaptive_repeat_sell,9,-2.133286433238277e-05,0.004727592472323998,-0.004512416088583863,-0.048600208630778706,0.00039840451752416744,-0.0535457390517383,-0.000802205718679751,0.0007595399900149854,0.5258620689655172,116,33370,33370,287.67241379310343
2026H1,dm08_adaptive_repeat_sell,10,-0.00018536020758195054,0.005043472268840026,-0.03675249861631191,-0.39583652424564486,0.0004299099372862331,-0.4311605559806777,-0.0010279836846629675,0.0006572632694990663,0.5086206896551724,116,33424,33424,288.13793103448273
2026H1,dm09_two_level_buy,1,,,,,,,,,,0,0,0,
2026H1,dm09_two_level_buy,2,0.0021127362124846636,0.004519030656369331,0.4675197787177822,0.8097680102825575,0.0020873287967855736,1.0121722153875405,-0.0019784282292150605,0.006203900654184387,0.6666666666666666,3,3136,3136,1045.3333333333333
2026H1,dm09_two_level_buy,3,-0.0003875666760365243,0.00452606912763896,-0.08562986227271784,-0.9102579218833762,0.0004123512012839511,-0.9398946209681106,-0.0011957750305530684,0.0004206416784800198,0.4690265486725664,113,165252,165252,1462.4070796460178
2026H1,dm09_two_level_buy,4,0.005563415604339636,0.0022585311798607476,2.4632892624854774,4.266542156363714,0.0010604119909827265,5.246466139244422,0.003485008102013492,0.007641823106665779,1.0,3,319,319,106.33333333333333
2026H1,dm09_two_level_buy,5,0.0004690250696348729,0.005929882926140333,0.07909516519580832,0.524657971371347,0.0008171049106124938,0.5740083844108785,-0.001132500555165615,0.0020705506944353608,0.5681818181818182,44,4046,4046,91.95454545454545
2026H1,dm09_two_level_buy,6,0.0002033471310501384,0.004572181765533215,0.044474857185915866,0.47900887143985443,0.0003731503463753016,0.5449469175773428,-0.0005280275478454527,0.0009347218099457295,0.5344827586206896,116,27424,27424,236.41379310344828
2026H1,dm09_two_level_buy,7,-4.37101174268225e-05,0.004570649667739948,-0.00956321761769063,-0.1029990059155125,0.0003725452347160514,-0.11732834929465068,-0.0007738987774702832,0.0006864785426166383,0.5258620689655172,116,33358,33358,287.5689655172414
2026H1,dm09_two_level_buy,8,0.00017751611253383095,0.004532344511992847,0.03916650909129105,0.42183621275346833,0.00038320270248258433,0.4632433732429083,-0.0005735611843320343,0.0009285934093996962,0.5172413793103449,116,33381,33381,287.76724137931035
2026H1,dm09_two_level_buy,9,0.00016262241109545018,0.00453916776728263,0.035826481732532216,0.3858630171789593,0.00038507597899490166,0.42231253042559497,-0.0005921265077345571,0.0009173713299254574,0.5,116,33368,33368,287.6551724137931
2026H1,dm09_two_level_buy,10,0.000139103648794467,0.0044682158598852145,0.031131810359323258,0.335299859058826,0.00038673398566171094,0.359688193827748,-0.0006188949631024865,0.0008971022606914204,0.5,116,33425,33425,288.1465517241379
2026H1,dm09_two_level_sell,1,,,,,,,,,,0,0,0,
2026H1,dm09_two_level_sell,2,0.0030914208882875773,,,,,,,,1.0,1,996,996,996.0
2026H1,dm09_two_level_sell,3,-0.0003113137412035488,0.004480530591050737,-0.06948144530591009,-0.7451054910593468,0.00039286904312415747,-0.7924109742216697,-0.0010813370657268974,0.0004587095833197998,0.46956521739130436,115,167503,167503,1456.5478260869565
2026H1,dm09_two_level_sell,4,0.006363313504557529,,,,,,,,1.0,1,156,156,156.0
2026H1,dm09_two_level_sell,5,-0.00014385422176472492,0.005791062845145792,-0.0248407288284407,-0.16663667481309638,0.0007610067879572034,-0.1890314568032668,-0.0016354275261608437,0.0013477190826313937,0.4888888888888889,45,3820,3820,84.88888888888889
2026H1,dm09_two_level_sell,6,-3.582140493950589e-05,0.004645809532854706,-0.007710476438213933,-0.08304437272261894,0.00038305270763867806,-0.09351560301016103,-0.0007866047119113148,0.0007149619020323031,0.5086206896551724,116,27700,27700,238.79310344827587
2026H1,dm09_two_level_sell,7,-3.741343166796191e-05,0.004552361775143089,-0.00821846626343442,-0.0885155905809385,0.000375845584976181,-0.09954468846649606,-0.0007740707782212768,0.0006992439148853529,0.5172413793103449,116,33362,33362,287.6034482758621
2026H1,dm09_two_level_sell,8,0.00012606627156192424,0.004581536865240194,0.02751615348080693,0.29635804270510613,0.00038946167207063565,0.3236936535800112,-0.0006372786056965216,0.0008894111488203702,0.5258620689655172,116,33379,33379,287.75
2026H1,dm09_two_level_sell,9,0.00014071186617783683,0.004537970537214524,0.0310076641141456,0.33396276307788875,0.0003860904597671171,0.3644531031994723,-0.0006160254349657126,0.0008974491673213864,0.5,116,33364,33364,287.62068965517244
2026H1,dm09_two_level_sell,10,0.0002453062342796407,0.004728766712210896,0.05187530897775031,0.5587141765324191,0.00041307227662014173,0.5938578988810294,-0.0005643154278958372,0.0010549278964551185,0.5086206896551724,116,33429,33429,288.1810344827586
2026H1,dm10_excess_cancel_buy,1,,,,,,,,,,0,0,0,
2026H1,dm10_excess_cancel_buy,2,,,,,,,,,,0,0,0,
2026H1,dm10_excess_cancel_buy,3,,,,,,,,,,0,0,0,
2026H1,dm10_excess_cancel_buy,4,0.0035109929997699436,0.0017426543591434818,2.0147385976732664,2.849270649466084,,,,,1.0,2,4586,4586,2293.0
2026H1,dm10_excess_cancel_buy,5,-0.00019055806954206055,0.0043421376485522235,-0.04388577354418908,-0.4685718382822323,0.0003723474595860403,-0.5117748614531027,-0.0009203590903306996,0.0005392429512465785,0.49122807017543857,114,285996,285996,2508.7368421052633
2026H1,dm10_excess_cancel_buy,6,,,,,,,,,,0,0,0,
2026H1,dm10_excess_cancel_buy,7,,,,,,,,,,0,0,0,
2026H1,dm10_excess_cancel_buy,8,0.0017559495833939787,0.004314432737402342,0.4069943119454472,0.5755768757619577,,,,,0.5,2,12,12,6.0
2026H1,dm10_excess_cancel_buy,9,0.0007527834039027076,0.006355293260126516,0.11844982962874663,1.2137495724420693,0.0005849326471731699,1.2869574087558928,-0.0003936845845567054,0.0018992513923621207,0.580952380952381,105,10111,10111,96.29523809523809
2026H1,dm10_excess_cancel_buy,10,9.095871595557192e-05,0.0044783278950562,0.020310865592487046,0.2187547171822007,0.0003639360321435475,0.2499305040499398,-0.0006223559070457813,0.000804273338956925,0.5,116,33004,33004,284.51724137931035
2026H1,dm10_excess_cancel_sell,1,,,,,,,,,,0,0,0,
2026H1,dm10_excess_cancel_sell,2,,,,,,,,,,0,0,0,
2026H1,dm10_excess_cancel_sell,3,,,,,,,,,,0,0,0,
2026H1,dm10_excess_cancel_sell,4,,,,,,,,,,0,0,0,
2026H1,dm10_excess_cancel_sell,5,-0.00010947088902049713,0.004333235374536043,-0.025263083945034515,-0.2720917411609691,0.0003672029751990026,-0.2981209206193667,-0.0008291887204105423,0.000610246942369548,0.5,116,299545,299545,2582.2844827586205
2026H1,dm10_excess_cancel_sell,6,,,,,,,,,,0,0,0,
2026H1,dm10_excess_cancel_sell,7,,,,,,,,,,0,0,0,
2026H1,dm10_excess_cancel_sell,8,,,,,,,,,,0,0,0,
2026H1,dm10_excess_cancel_sell,9,-0.0008138588948323241,0.008630610903162087,-0.09429910628158919,-0.7243251792426387,0.0010428839391529363,-0.7803925866318033,-0.002857911415572079,0.0012301936259074308,0.4915254237288136,59,4102,4102,69.52542372881356
2026H1,dm10_excess_cancel_sell,10,0.00011123584027751758,0.0044746431918472876,0.024859153123133283,0.26774127306773027,0.00037747839147363903,0.29468134544937435,-0.0006286218070108149,0.0008510934875658501,0.5172413793103449,116,30062,30062,259.1551724137931
2026H1,dm11_recent_buy,1,-0.0005210995162017692,0.00405166572163564,-0.12861364979325185,-1.3852114011674834,0.0003457987775031283,-1.5069443563809446,-0.0011988651201079005,0.0001566660877043623,0.45689655172413796,116,33319,33319,287.23275862068965
2026H1,dm11_recent_buy,2,-0.0005119033220193066,0.004445293731980862,-0.11515624228304887,-1.240270686529058,0.00037887095106739916,-1.3511284530447984,-0.001254490386111409,0.00023068374207279576,0.4396551724137931,116,33372,33372,287.6896551724138
2026H1,dm11_recent_buy,3,-0.0003300322827110737,0.004352589098369409,-0.0758243599963783,-0.8166533499519874,0.0003672877369810242,-0.8985660273436373,-0.0010499162471938812,0.00038985168177173377,0.47413793103448276,116,33374,33374,287.7068965517241
2026H1,dm11_recent_buy,4,-0.0001533653981411174,0.004492847323228678,-0.03413545734087065,-0.36765012709499556,0.00037905490702432564,-0.4045994268879766,-0.0008963130159087957,0.0005895822196265608,0.47413793103448276,116,33370,33370,287.67241379310343
2026H1,dm11_recent_buy,5,-7.116286106425914e-05,0.004391940847096531,-0.016203055446729026,-0.17451224791954836,0.000369104911706265,-0.19279846679713328,-0.0007946084880085385,0.0006522827658800202,0.5,116,33392,33392,287.86206896551727
2026H1,dm11_recent_buy,6,-9.85034164503883e-05,0.004524981654772676,-0.021768799072697426,-0.2344571413197448,0.0003830304828077879,-0.2571686089532963,-0.0008492431627536525,0.000652236329852876,0.4827586206896552,116,33350,33350,287.5
2026H1,dm11_recent_buy,7,-4.378415251494005e-06,0.004544050409663065,-0.0009635490051305699,-0.010377740384757216,0.000381602612089719,-0.01147375597749994,-0.0007523195349473432,0.0007435627044443553,0.5344827586206896,116,33361,33361,287.5948275862069
2026H1,dm11_recent_buy,8,0.00019855539852280728,0.004550803339210404,0.0436308457480516,0.4699185900558432,0.000394844046215024,0.5028704381544051,-0.0005753389320586397,0.0009724497291042543,0.5344827586206896,116,33383,33383,287.7844827586207
2026H1,dm11_recent_buy,9,0.00023550915798304086,0.004551809491445289,0.05173967812705229,0.5572533875645377,0.000388879461904342,0.6056096581438191,-0.0005266945873494694,0.000997712903315551,0.4827586206896552,116,33363,33363,287.61206896551727
2026H1,dm11_recent_buy,10,0.00025106693082932197,0.004485646742438742,0.0559711776796812,0.6028280325089829,0.000397262184580321,0.6319930277143196,-0.0005275669509481071,0.0010297008126067511,0.5,116,33425,33425,288.1465517241379
2026H1,dm11_recent_sell,1,-4.7947831272018045e-05,0.003911074492818211,-0.012259503458720412,-0.1320388931576898,0.00034332735341156535,-0.13965630991988087,-0.0007208694439586861,0.00062497378141465,0.5086206896551724,116,33319,33319,287.23275862068965
2026H1,dm11_recent_sell,2,-5.4122133332489615e-05,0.0042197848732885975,-0.012825803911257379,-0.1381381356922226,0.0003621564618229198,-0.14944406365156396,-0.0007639487985054124,0.0006557045318404332,0.5,116,33372,33372,287.6896551724138
2026H1,dm11_recent_sell,3,-5.42608798688737e-05,0.0042088014045045625,-0.012892240486994657,-0.13885367951135646,0.0003550077926771952,-0.15284419381242298,-0.0007500761535161764,0.0006415543937784289,0.5172413793103449,116,33374,33374,287.7068965517241
2026H1,dm11_recent_sell,4,-0.0001088086350399022,0.004238378041333484,-0.025672234514896808,-0.27649842766025207,0.00036804088566931597,-0.2956427920827974,-0.0008301687709517615,0.000612551500871957,0.5086206896551724,116,33370,33370,287.67241379310343
2026H1,dm11_recent_sell,5,-8.405429530078908e-05,0.004276873525017251,-0.019653210413896924,-0.21167155413625408,0.0003565085894873621,-0.23577074376147317,-0.0007828111306960188,0.0006147025400944406,0.5,116,33392,33392,287.86206896551727
2026H1,dm11_recent_sell,6,-0.0001475415426795482,0.004475249666060699,-0.032968337788720596,-0.3550798648190815,0.00037724751666140565,-0.3911001031505066,-0.0008869466753359032,0.0005918635899768069,0.5172413793103449,116,33350,33350,287.5
2026H1,dm11_recent_sell,7,-0.0001068799680758091,0.004552102430731871,-0.02347925375190323,-0.2528793020050601,0.00038366831124982863,-0.2785738747295535,-0.0008588698581254732,0.000645109921973855,0.5258620689655172,116,33361,33361,287.5948275862069
2026H1,dm11_recent_sell,8,-5.045159476665277e-05,0.004563697394788409,-0.011054982485093517,-0.11906580524442789,0.00038398517273921935,-0.13138943466683436,-0.0008030625333355227,0.0007021593438022171,0.49137931034482757,116,33383,33383,287.7844827586207
2026H1,dm11_recent_sell,9,-0.00012708738986180968,0.004834760561691326,-0.026286180719847518,-0.28311083065300074,0.000413760198205032,-0.307152283890858,-0.0009380573783436725,0.0006838825986200531,0.46551724137931033,116,33363,33363,287.61206896551727
2026H1,dm11_recent_sell,10,-0.00022267591291709937,0.005080310972574925,-0.0438311579978415,-0.47207601901185614,0.00043574031152105206,-0.5110289478148068,-0.0010767269234983614,0.0006313750976641626,0.5086206896551724,116,33425,33425,288.1465517241379
2026H1,dm12_persistent_buy,1,-0.00044338289205523126,0.004076546934168119,-0.10876432903027773,-1.1714276739308986,0.00035334542247686716,-1.254814308749843,-0.001135939920109891,0.00024917413599942836,0.47413793103448276,116,33779,33779,291.19827586206895
2026H1,dm12_persistent_buy,2,-0.0004949556364866024,0.004478771022907349,-0.11051148494867838,-1.1902451190595944,0.0003791170875016386,-1.3055482140051604,-0.0012380251279898139,0.00024811385501660916,0.45689655172413796,116,32912,32912,283.7241379310345
2026H1,dm12_persistent_buy,3,-0.00023189459807514942,0.004383580380216237,-0.05290072907564897,-0.5697582889798836,0.00036512744706647897,-0.6351059060014412,-0.0009475443943254482,0.0004837551981751494,0.46551724137931033,116,33374,33374,287.7068965517241
2026H1,dm12_persistent_buy,4,-0.00014631783014335364,0.004404704219895103,-0.033218537009242856,-0.3577745928933393,0.0003752542535482845,-0.3899165132968352,-0.0008818161670979913,0.0005891805068112839,0.5,116,33370,33370,287.67241379310343
2026H1,dm12_persistent_buy,5,-0.00013368267070731544,0.004399503361993189,-0.03038585488129976,-0.32726567268294326,0.00037821051771224116,-0.3534610076841569,-0.0008749752854233081,0.0006076099440086773,0.49137931034482757,116,33392,33392,287.86206896551727
2026H1,dm12_persistent_buy,6,-5.958208183281389e-05,0.004476391895433895,-0.013310291686836015,-0.14335622872928852,0.00036967035309031355,-0.1611762515839551,-0.0007841359738898285,0.0006649718102242007,0.5172413793103449,116,33350,33350,287.5
2026H1,dm12_persistent_buy,7,-3.0885112833330244e-05,0.00464031512961595,-0.006655822281597158,-0.07168539982679739,0.0003940787080249371,-0.07837295495643944,-0.0008032793805622069,0.0007415091548955464,0.5172413793103449,116,33361,33361,287.5948275862069
2026H1,dm12_persistent_buy,8,0.00012522079301331997,0.004532028964739858,0.027630183740563922,0.2975861861886896,0.0003900361472452546,0.32104919992090164,-0.000639250055587379,0.0008896916416140189,0.5,116,33383,33383,287.7844827586207
2026H1,dm12_persistent_buy,9,0.00010638373456458571,0.0046272937414208425,0.022990486558547255,0.24761511822797505,0.00039722408814917004,0.2678179338525797,-0.0006721754782077875,0.000884942947336959,0.4827586206896552,116,33363,33363,287.61206896551727
2026H1,dm12_persistent_buy,10,0.0003005981219310992,0.004524306028390201,0.06644071379010039,0.7155883873266895,0.0003982177038288231,0.7548587595199272,-0.00047990857757339414,0.0010811048214355926,0.5258620689655172,116,33425,33425,288.1465517241379
2026H1,dm12_persistent_sell,1,-0.00014774024892682378,0.003902838974205804,-0.037854559181983084,-0.40770607979281126,0.0003479069366419191,-0.4246545077624722,-0.0008296378447449853,0.0005341573468913378,0.5086206896551724,116,33758,33758,291.01724137931035
2026H1,dm12_persistent_sell,2,-9.481154496730095e-05,0.004312772997709477,-0.021983894125115224,-0.23677378593268297,0.0003626496893086791,-0.2614411311037952,-0.000805604936012312,0.00061598184607771,0.49137931034482757,116,32933,32933,283.9051724137931
2026H1,dm12_persistent_sell,3,-0.0001888608241204037,0.004282145486935608,-0.044104252108341235,-0.4750173325976539,0.00036988508268456945,-0.5105932435817111,-0.0009138355861821599,0.0005361139379413524,0.5086206896551724,116,33375,33375,287.7155172413793
2026H1,dm12_persistent_sell,4,-0.00010711618796630128,0.00419095946498131,-0.025558869958380515,-0.27527745401999615,0.00034844939237329707,-0.3074081640284415,-0.0007900769970179635,0.000575844621085361,0.46551724137931033,116,33369,33369,287.66379310344826
2026H1,dm12_persistent_sell,5,-9.094888317661712e-05,0.004397284537731999,-0.020682965224607937,-0.2227623528694909,0.00036510745672985455,-0.24910168636712016,-0.0008065594983671321,0.0006246617320138978,0.5,116,33392,33392,287.86206896551727
2026H1,dm12_persistent_sell,6,-0.00012732531762657935,0.004377035305540844,-0.02908939698644869,-0.31330239382437597,0.00036677641392565897,-0.3471469614520704,-0.000846207088920871,0.0005915564536677121,0.49137931034482757,116,33350,33350,287.5
2026H1,dm12_persistent_sell,7,-9.558688515289318e-05,0.004536468230972467,-0.02107077142087746,-0.22693915342976956,0.0003869964926372464,-0.2469967737989092,-0.0008541000107218961,0.0006629262404161098,0.46551724137931033,116,33361,33361,287.5948275862069
2026H1,dm12_persistent_sell,8,-9.867935484438701e-05,0.004666768188598107,-0.021145116032435757,-0.22773986940129723,0.0003956004938118255,-0.24944194051316232,-0.000874056322715565,0.000676697613026791,0.5,116,33383,33383,287.7844827586207
2026H1,dm12_persistent_sell,9,-5.024825607805087e-06,0.004829656819051699,-0.0010404104879633475,-0.01120556388950771,0.00042004341312577414,-0.01196263398207484,-0.0008283099153343224,0.0008182602641187123,0.5086206896551724,116,33363,33363,287.61206896551727
2026H1,dm12_persistent_sell,10,-4.995703458062723e-05,0.005034628072578536,-0.009922686216430129,-0.1068706012099163,0.00043221881928721934,-0.11558273807469183,-0.0008971059203835771,0.0007971918512223227,0.49137931034482757,116,33425,33425,288.1465517241379
2024Q1,dm01_exact_buy,1,-0.00024067644236998355,0.0046888698980948286,-0.05132930697603162,-0.3909123556106943,0.0006886953226916616,-0.34946722366188876,-0.0015905192748456403,0.0011091663901056732,0.5344827586206896,58,16382,16382,282.44827586206895
2024Q1,dm01_exact_buy,2,-0.00017669628104194964,0.005812292522498536,-0.030400445324798114,-0.23152289391088368,0.000877576494231074,-0.20134573134478678,-0.0018967462097348544,0.0015433536476509553,0.5,58,16422,16422,283.13793103448273
2024Q1,dm01_exact_buy,3,-0.00026872809523834453,0.0060820423988724665,-0.04418385759496897,-0.33649423438508547,0.0009470532491733869,-0.28375183282766575,-0.0021249524636181827,0.0015874962731414937,0.5517241379310345,58,16396,16396,282.6896551724138
2024Q1,dm01_exact_buy,4,-0.00040115537526331293,0.006179822100030747,-0.06491374165306749,-0.4943683278824292,0.0009597500761726293,-0.4179789980982065,-0.002282265524561666,0.0014799547740350404,0.46551724137931033,58,16422,16422,283.13793103448273
2024Q1,dm01_exact_buy,5,-0.00041109925708730864,0.006362237717129315,-0.06461551349778855,-0.4920970899180444,0.0009903788336256417,-0.41509293527844326,-0.0023522417709935664,0.001530043256818949,0.5172413793103449,58,16424,16424,283.17241379310343
2024Q1,dm01_exact_buy,6,-0.00044106277556780295,0.0064668158960702595,-0.06820400992640396,-0.5194262645095824,0.001009459693062661,-0.43692955607730694,-0.0024196037739706183,0.0015374782228350123,0.4482758620689655,58,16400,16400,282.7586206896552
2024Q1,dm01_exact_buy,7,-0.0003387404826935763,0.006425773921149239,-0.052715904239748465,-0.4014723657603736,0.0010034826488607475,-0.3375648628086873,-0.002305566474460641,0.0016280855090734887,0.5,58,16413,16413,282.98275862068965
2024Q1,dm01_exact_buy,8,-0.0006511605415160805,0.006657576542780148,-0.09780744349416992,-0.7448792977162032,0.0010373602662892148,-0.6277091601410322,-0.0026843866634429416,0.0013820655804107804,0.4482758620689655,58,16407,16407,282.87931034482756
2024Q1,dm01_exact_buy,9,-0.000585935233484946,0.006807922015064199,-0.08606667822992396,-0.6554642933744977,0.0010720203778532321,-0.5465709846470521,-0.002687095174077281,0.001515224707107389,0.43103448275862066,58,16410,16410,282.9310344827586
2024Q1,dm01_exact_buy,10,-0.0005611897529304675,0.006492747673259243,-0.08643332240397389,-0.6582565722146488,0.0010050166543717916,-0.5583885107667711,-0.0025310223954991794,0.0014086428896382442,0.46551724137931033,58,16440,16440,283.44827586206895
2024Q1,dm01_exact_sell,1,0.00023942797314591117,0.00492424915604786,0.048622229614813606,0.37029586864763714,0.0007356889107812839,0.3254473047468453,-0.0012025222919854052,0.0016813782382772277,0.5689655172413793,58,16381,16381,282.4310344827586
2024Q1,dm01_exact_sell,2,-0.00014458070113666335,0.005691932182117105,-0.02540098801438755,-0.1934481613823442,0.0008761197553181122,-0.16502390256474384,-0.001861775421560163,0.0015726140192868364,0.4827586206896552,58,16421,16421,283.12068965517244
