date,formal_column,finite_count,zero_count,nonzero_count,cross_sectional_std,constant,paired_count
2024-01-02,dm01_exact_buy,2834,139,2695,0.010163665689242974,False,2825
2024-01-02,dm01_exact_sell,2834,183,2651,0.011226298011711107,False,2825
2024-01-02,dm02_confirmed_buy,2834,139,2695,0.010159774255508968,False,2825
2024-01-02,dm02_confirmed_sell,2834,183,2651,0.011225150592291032,False,2825
2024-01-02,dm03_price_room_buy,2834,804,2030,0.0032547574424971553,False,2825
2024-01-02,dm03_price_room_sell,2834,829,2005,0.0034044715405702726,False,2825
2024-01-02,dm04_price_cap_buy,2834,153,2681,0.00798613563355184,False,2825
2024-01-02,dm04_price_cap_sell,2834,192,2642,0.00892694871033952,False,2825
2024-01-02,dm05_lot_floor_buy,2834,134,2700,0.01025065663920664,False,2825
2024-01-02,dm05_lot_floor_sell,2834,180,2654,0.011297776779310778,False,2825
2024-01-02,dm06_soft_under_buy,2834,137,2697,0.01015844391568105,False,2825
2024-01-02,dm06_soft_under_sell,2834,179,2655,0.011224168028696158,False,2825
2024-01-02,dm07_fresh_match_buy,2834,273,2561,0.002613342428511899,False,2825
2024-01-02,dm07_fresh_match_sell,2834,325,2509,0.002904547207254917,False,2825
2024-01-02,dm08_adaptive_repeat_buy,2834,1258,1576,0.0015487849244615476,False,2825
2024-01-02,dm08_adaptive_repeat_sell,2834,1261,1573,0.001534643514667997,False,2825
2024-01-02,dm09_two_level_buy,2834,1886,948,0.0008373436884626847,False,2825
2024-01-02,dm09_two_level_sell,2834,1935,899,0.0008511840661794544,False,2825
2024-01-02,dm10_excess_cancel_buy,2834,1914,920,0.0005662678961768187,False,2825
2024-01-02,dm10_excess_cancel_sell,2834,1907,927,0.0006493873732081361,False,2825
2024-01-02,dm11_recent_buy,2834,139,2695,0.002313018556869301,False,2825
2024-01-02,dm11_recent_sell,2834,183,2651,0.0025709227020935433,False,2825
2024-01-02,dm12_persistent_buy,2834,320,2514,0.009329342611863542,False,2825
2024-01-02,dm12_persistent_sell,2834,393,2441,0.010382501858066438,False,2825
2024-01-03,dm01_exact_buy,2834,135,2699,0.011298344797304292,False,2828
2024-01-03,dm01_exact_sell,2834,180,2654,0.012188038443465029,False,2828
2024-01-03,dm02_confirmed_buy,2834,135,2699,0.01129812104279711,False,2828
2024-01-03,dm02_confirmed_sell,2834,180,2654,0.012187486468517493,False,2828
2024-01-03,dm03_price_room_buy,2834,850,1984,0.0031010381849196867,False,2828
2024-01-03,dm03_price_room_sell,2834,765,2069,0.0035001846242303453,False,2828
2024-01-03,dm04_price_cap_buy,2834,142,2692,0.009182572410810903,False,2828
2024-01-03,dm04_price_cap_sell,2834,190,2644,0.009872774858017155,False,2828
2024-01-03,dm05_lot_floor_buy,2834,131,2703,0.011354064386236953,False,2828
2024-01-03,dm05_lot_floor_sell,2834,179,2655,0.012261442319730436,False,2828
2024-01-03,dm06_soft_under_buy,2834,130,2704,0.011294571273318642,False,2828
2024-01-03,dm06_soft_under_sell,2834,178,2656,0.012185574154712605,False,2828
2024-01-03,dm07_fresh_match_buy,2834,234,2600,0.0028483618808263,False,2828
2024-01-03,dm07_fresh_match_sell,2834,292,2542,0.003092339296711408,False,2828
2024-01-03,dm08_adaptive_repeat_buy,2834,1179,1655,0.0017730685841163636,False,2828
2024-01-03,dm08_adaptive_repeat_sell,2834,1121,1713,0.0017550530353047488,False,2828
2024-01-03,dm09_two_level_buy,2834,1915,919,0.0008564101654523116,False,2828
2024-01-03,dm09_two_level_sell,2834,1960,874,0.0008382400437588035,False,2828
2024-01-03,dm10_excess_cancel_buy,2834,1791,1043,0.0008011851781190121,False,2828
2024-01-03,dm10_excess_cancel_sell,2834,1886,948,0.0006146689586555484,False,2828
2024-01-03,dm11_recent_buy,2834,135,2699,0.002821553843786274,False,2828
2024-01-03,dm11_recent_sell,2834,180,2654,0.0023971243139955445,False,2828
2024-01-03,dm12_persistent_buy,2834,304,2530,0.010440874002496305,False,2828
2024-01-03,dm12_persistent_sell,2834,321,2513,0.010621649560834459,False,2828
2024-01-04,dm01_exact_buy,2834,168,2666,0.01047609943994465,False,2823
2024-01-04,dm01_exact_sell,2834,124,2710,0.013405443664735213,False,2823
2024-01-04,dm02_confirmed_buy,2834,168,2666,0.010470190708795662,False,2823
2024-01-04,dm02_confirmed_sell,2834,124,2710,0.01340228595539866,False,2823
2024-01-04,dm03_price_room_buy,2834,875,1959,0.0031352969898158526,False,2823
2024-01-04,dm03_price_room_sell,2834,844,1990,0.003587998579243833,False,2823
2024-01-04,dm04_price_cap_buy,2834,185,2649,0.008346306182360664,False,2823
2024-01-04,dm04_price_cap_sell,2834,127,2707,0.010999799086738,False,2823
2024-01-04,dm05_lot_floor_buy,2834,164,2670,0.010543205289294685,False,2823
2024-01-04,dm05_lot_floor_sell,2834,123,2711,0.013487453861331633,False,2823
2024-01-04,dm06_soft_under_buy,2834,163,2671,0.010472071608125584,False,2823
2024-01-04,dm06_soft_under_sell,2834,121,2713,0.013399870975095962,False,2823
2024-01-04,dm07_fresh_match_buy,2834,358,2476,0.002599487290463742,False,2823
2024-01-04,dm07_fresh_match_sell,2834,232,2602,0.003495154874670782,False,2823
2024-01-04,dm08_adaptive_repeat_buy,2834,1449,1385,0.0015184988235361374,False,2823
2024-01-04,dm08_adaptive_repeat_sell,2834,1165,1669,0.0019683198707122107,False,2823
2024-01-04,dm09_two_level_buy,2834,2019,815,0.0008415739249916667,False,2823
2024-01-04,dm09_two_level_sell,2834,1993,841,0.000985658992205229,False,2823
2024-01-04,dm10_excess_cancel_buy,2834,2074,760,0.0005512609772020662,False,2823
2024-01-04,dm10_excess_cancel_sell,2834,1795,1039,0.0008805599361276054,False,2823
2024-01-04,dm11_recent_buy,2834,168,2666,0.002367312096648735,False,2823
2024-01-04,dm11_recent_sell,2834,124,2710,0.0029773841579371556,False,2823
2024-01-04,dm12_persistent_buy,2834,375,2459,0.009577849545741896,False,2823
2024-01-04,dm12_persistent_sell,2834,284,2550,0.012168196541394257,False,2823
2024-01-05,dm01_exact_buy,2835,139,2696,0.011850793818432312,False,2827
2024-01-05,dm01_exact_sell,2835,155,2680,0.012213569834606221,False,2827
2024-01-05,dm02_confirmed_buy,2835,139,2696,0.011849884568169256,False,2827
2024-01-05,dm02_confirmed_sell,2835,155,2680,0.012213095422961858,False,2827
2024-01-05,dm03_price_room_buy,2835,876,1959,0.003186510244898807,False,2827
2024-01-05,dm03_price_room_sell,2835,881,1954,0.00339028379974481,False,2827
2024-01-05,dm04_price_cap_buy,2835,148,2687,0.009785982413453544,False,2827
2024-01-05,dm04_price_cap_sell,2835,165,2670,0.010059296640053133,False,2827
2024-01-05,dm05_lot_floor_buy,2835,137,2698,0.011888875674235709,False,2827
2024-01-05,dm05_lot_floor_sell,2835,153,2682,0.012257659186087743,False,2827
2024-01-05,dm06_soft_under_buy,2835,137,2698,0.01184588507069337,False,2827
2024-01-05,dm06_soft_under_sell,2835,153,2682,0.012210985541577332,False,2827
2024-01-05,dm07_fresh_match_buy,2835,260,2575,0.0028015578233962246,False,2827
2024-01-05,dm07_fresh_match_sell,2835,297,2538,0.0031970664773696496,False,2827
2024-01-05,dm08_adaptive_repeat_buy,2835,1190,1645,0.0019520702144428684,False,2827
2024-01-05,dm08_adaptive_repeat_sell,2835,1250,1585,0.0017172070995180341,False,2827
2024-01-05,dm09_two_level_buy,2835,1908,927,0.0009688001000133241,False,2827
2024-01-05,dm09_two_level_sell,2835,2001,834,0.0008673111479302937,False,2827
2024-01-05,dm10_excess_cancel_buy,2835,1828,1007,0.0007341800050587397,False,2827
2024-01-05,dm10_excess_cancel_sell,2835,1997,838,0.0006533438539349379,False,2827
2024-01-05,dm11_recent_buy,2835,139,2696,0.0031372647058255294,False,2827
2024-01-05,dm11_recent_sell,2835,155,2680,0.002651609783912561,False,2827
2024-01-05,dm12_persistent_buy,2835,315,2520,0.01086141841201512,False,2827
2024-01-05,dm12_persistent_sell,2835,349,2486,0.010788984823658603,False,2827
2024-01-08,dm01_exact_buy,2835,86,2749,0.011528968499995738,False,2830
2024-01-08,dm01_exact_sell,2835,84,2751,0.014461506986181934,False,2830
2024-01-08,dm02_confirmed_buy,2835,86,2749,0.011527785246698586,False,2830
2024-01-08,dm02_confirmed_sell,2835,84,2751,0.014460129615954716,False,2830
2024-01-08,dm03_price_room_buy,2835,716,2119,0.00312579417089426,False,2830
2024-01-08,dm03_price_room_sell,2835,652,2183,0.0034169218408219163,False,2830
2024-01-08,dm04_price_cap_buy,2835,90,2745,0.009477523879036038,False,2830
2024-01-08,dm04_price_cap_sell,2835,91,2744,0.012199836792676501,False,2830
2024-01-08,dm05_lot_floor_buy,2835,79,2756,0.011573907853653299,False,2830
2024-01-08,dm05_lot_floor_sell,2835,81,2754,0.014516475849819193,False,2830
2024-01-08,dm06_soft_under_buy,2835,80,2755,0.011522592218459932,False,2830
2024-01-08,dm06_soft_under_sell,2835,80,2755,0.0144544571446513,False,2830
2024-01-08,dm07_fresh_match_buy,2835,174,2661,0.0026524442617234605,False,2830
2024-01-08,dm07_fresh_match_sell,2835,148,2687,0.0036185098959361723,False,2830
2024-01-08,dm08_adaptive_repeat_buy,2835,841,1994,0.001968266077083783,False,2830
2024-01-08,dm08_adaptive_repeat_sell,2835,933,1902,0.002241401411918041,False,2830
2024-01-08,dm09_two_level_buy,2835,1738,1097,0.0009278559013162062,False,2830
2024-01-08,dm09_two_level_sell,2835,1766,1069,0.0010023632933275999,False,2830
2024-01-08,dm10_excess_cancel_buy,2835,1501,1334,0.000743640474519283,False,2830
2024-01-08,dm10_excess_cancel_sell,2835,1738,1097,0.0007298471259468904,False,2830
2024-01-08,dm11_recent_buy,2835,86,2749,0.0024423237098705527,False,2830
2024-01-08,dm11_recent_sell,2835,84,2751,0.0036964878585238298,False,2830
2024-01-08,dm12_persistent_buy,2835,213,2622,0.010504581316790154,False,2830
2024-01-08,dm12_persistent_sell,2835,203,2632,0.013524475758993041,False,2830
2024-01-09,dm01_exact_buy,2834,90,2744,0.014280059148159175,False,2818
2024-01-09,dm01_exact_sell,2834,128,2706,0.011849083136301522,False,2818
2024-01-09,dm02_confirmed_buy,2834,90,2744,0.014279927169896725,False,2818
2024-01-09,dm02_confirmed_sell,2834,128,2706,0.011846444246023796,False,2818
2024-01-09,dm03_price_room_buy,2834,792,2042,0.0033753866970257437,False,2818
2024-01-09,dm03_price_room_sell,2834,755,2079,0.003348685653317778,False,2818
2024-01-09,dm04_price_cap_buy,2834,98,2736,0.012080609656858055,False,2818
2024-01-09,dm04_price_cap_sell,2834,133,2701,0.00965325091690112,False,2818
2024-01-09,dm05_lot_floor_buy,2834,88,2746,0.014340124697262311,False,2818
2024-01-09,dm05_lot_floor_sell,2834,127,2707,0.011871571769909398,False,2818
2024-01-09,dm06_soft_under_buy,2834,88,2746,0.014275901471623918,False,2818
2024-01-09,dm06_soft_under_sell,2834,127,2707,0.011844003417505659,False,2818
2024-01-09,dm07_fresh_match_buy,2834,175,2659,0.003380258045979963,False,2818
2024-01-09,dm07_fresh_match_sell,2834,244,2590,0.0028470750654974184,False,2818
2024-01-09,dm08_adaptive_repeat_buy,2834,1026,1808,0.002299836608856574,False,2818
2024-01-09,dm08_adaptive_repeat_sell,2834,1127,1707,0.0018342215933277368,False,2818
2024-01-09,dm09_two_level_buy,2834,1855,979,0.0009077812670457246,False,2818
2024-01-09,dm09_two_level_sell,2834,1903,931,0.0009399358803517154,False,2818
2024-01-09,dm10_excess_cancel_buy,2834,1734,1100,0.0007763705313718385,False,2818
2024-01-09,dm10_excess_cancel_sell,2834,2180,654,0.000546118746040083,False,2818
2024-01-09,dm11_recent_buy,2834,90,2744,0.0034351158212129283,False,2818
2024-01-09,dm11_recent_sell,2834,128,2706,0.003096071495228149,False,2818
2024-01-09,dm12_persistent_buy,2834,234,2600,0.013465057420902173,False,2818
2024-01-09,dm12_persistent_sell,2834,297,2537,0.010883697828703933,False,2818
2024-01-10,dm01_exact_buy,2835,153,2682,0.011046401504375764,False,2826
2024-01-10,dm01_exact_sell,2835,83,2752,0.014422932255554013,False,2826
2024-01-10,dm02_confirmed_buy,2835,153,2682,0.011044594688564396,False,2826
2024-01-10,dm02_confirmed_sell,2835,83,2752,0.014421643185861444,False,2826
2024-01-10,dm03_price_room_buy,2835,804,2031,0.0030413306704235497,False,2826
2024-01-10,dm03_price_room_sell,2835,682,2153,0.003663598982184911,False,2826
2024-01-10,dm04_price_cap_buy,2835,163,2672,0.009040121926384396,False,2826
2024-01-10,dm04_price_cap_sell,2835,87,2748,0.012035186928609309,False,2826
2024-01-10,dm05_lot_floor_buy,2835,152,2683,0.011086140165328955,False,2826
2024-01-10,dm05_lot_floor_sell,2835,81,2754,0.014480893642473397,False,2826
2024-01-10,dm06_soft_under_buy,2835,152,2683,0.011042811407452592,False,2826
2024-01-10,dm06_soft_under_sell,2835,81,2754,0.014416980877643839,False,2826
2024-01-10,dm07_fresh_match_buy,2835,285,2550,0.002566841827164597,False,2826
2024-01-10,dm07_fresh_match_sell,2835,149,2686,0.003623934004165303,False,2826
2024-01-10,dm08_adaptive_repeat_buy,2835,1166,1669,0.0017632807383946996,False,2826
2024-01-10,dm08_adaptive_repeat_sell,2835,897,1938,0.002120376308801199,False,2826
2024-01-10,dm09_two_level_buy,2835,1955,880,0.0008269987193501509,False,2826
2024-01-10,dm09_two_level_sell,2835,1879,956,0.0009581585460784587,False,2826
2024-01-10,dm10_excess_cancel_buy,2835,1926,909,0.0005942329004456284,False,2826
2024-01-10,dm10_excess_cancel_sell,2835,1625,1210,0.0008125049749276073,False,2826
2024-01-10,dm11_recent_buy,2835,153,2682,0.0024740786701404525,False,2826
2024-01-10,dm11_recent_sell,2835,83,2752,0.0032536215694667315,False,2826
2024-01-10,dm12_persistent_buy,2835,308,2527,0.010062178930649235,False,2826
2024-01-10,dm12_persistent_sell,2835,191,2644,0.013383048749447369,False,2826
2024-01-11,dm01_exact_buy,2835,86,2749,0.012617867904902564,False,2826
2024-01-11,dm01_exact_sell,2835,135,2700,0.012636967770858692,False,2826
2024-01-11,dm02_confirmed_buy,2835,86,2749,0.012617119859340959,False,2826
2024-01-11,dm02_confirmed_sell,2835,135,2700,0.012636643715870468,False,2826
2024-01-11,dm03_price_room_buy,2835,749,2086,0.0034098535390690776,False,2826
2024-01-11,dm03_price_room_sell,2835,731,2104,0.0032792267205405904,False,2826
2024-01-11,dm04_price_cap_buy,2835,93,2742,0.010496140390518497,False,2826
2024-01-11,dm04_price_cap_sell,2835,148,2687,0.01057442561232541,False,2826
2024-01-11,dm05_lot_floor_buy,2835,84,2751,0.01267169515079269,False,2826
2024-01-11,dm05_lot_floor_sell,2835,131,2704,0.01269236993220308,False,2826
2024-01-11,dm06_soft_under_buy,2835,85,2750,0.012606854719019388,False,2826
2024-01-11,dm06_soft_under_sell,2835,132,2703,0.012633061411578847,False,2826
2024-01-11,dm07_fresh_match_buy,2835,191,2644,0.002989866969651799,False,2826
2024-01-11,dm07_fresh_match_sell,2835,244,2591,0.0031111913850814725,False,2826
2024-01-11,dm08_adaptive_repeat_buy,2835,972,1863,0.0020953671459887973,False,2826
2024-01-11,dm08_adaptive_repeat_sell,2835,1122,1713,0.002032157904010674,False,2826
2024-01-11,dm09_two_level_buy,2835,1827,1008,0.0009428626714487168,False,2826
2024-01-11,dm09_two_level_sell,2835,1883,952,0.0009038513889228803,False,2826
2024-01-11,dm10_excess_cancel_buy,2835,1525,1310,0.0008212815599586195,False,2826
2024-01-11,dm10_excess_cancel_sell,2835,2117,718,0.0005584041844132553,False,2826
2024-01-11,dm11_recent_buy,2835,86,2749,0.00266657317448938,False,2826
2024-01-11,dm11_recent_sell,2835,135,2700,0.003206617890320095,False,2826
2024-01-11,dm12_persistent_buy,2835,229,2606,0.011506301706286958,False,2826
2024-01-11,dm12_persistent_sell,2835,287,2548,0.01177235633925756,False,2826
2024-01-12,dm01_exact_buy,2835,110,2725,0.012114572846943516,False,2826
2024-01-12,dm01_exact_sell,2835,194,2641,0.011505939946464552,False,2826
2024-01-12,dm02_confirmed_buy,2835,110,2725,0.012113716067531748,False,2826
2024-01-12,dm02_confirmed_sell,2835,194,2641,0.011505563729540957,False,2826
2024-01-12,dm03_price_room_buy,2835,830,2005,0.0031248439281968306,False,2826
2024-01-12,dm03_price_room_sell,2835,774,2061,0.003276655257711929,False,2826
2024-01-12,dm04_price_cap_buy,2835,119,2716,0.010084816912132838,False,2826
2024-01-12,dm04_price_cap_sell,2835,207,2628,0.009225114449596906,False,2826
2024-01-12,dm05_lot_floor_buy,2835,107,2728,0.012174883920794858,False,2826
2024-01-12,dm05_lot_floor_sell,2835,192,2643,0.011553557072004809,False,2826
2024-01-12,dm06_soft_under_buy,2835,103,2732,0.012105182783005443,False,2826
2024-01-12,dm06_soft_under_sell,2835,188,2647,0.011503833037350081,False,2826
2024-01-12,dm07_fresh_match_buy,2835,219,2616,0.003099121908914291,False,2826
2024-01-12,dm07_fresh_match_sell,2835,323,2512,0.0029145225159847065,False,2826
2024-01-12,dm08_adaptive_repeat_buy,2835,1166,1669,0.0017566404289653685,False,2826
2024-01-12,dm08_adaptive_repeat_sell,2835,1266,1569,0.0016023286861964053,False,2826
2024-01-12,dm09_two_level_buy,2835,1904,931,0.0008871509050911606,False,2826
2024-01-12,dm09_two_level_sell,2835,1952,883,0.0007968456160189379,False,2826
2024-01-12,dm10_excess_cancel_buy,2835,1770,1065,0.0007361609614598958,False,2826
2024-01-12,dm10_excess_cancel_sell,2835,1894,941,0.0006266466524079407,False,2826
2024-01-12,dm11_recent_buy,2835,110,2725,0.002831404458979873,False,2826
2024-01-12,dm11_recent_sell,2835,194,2641,0.0026692173316341323,False,2826
2024-01-12,dm12_persistent_buy,2835,279,2556,0.011016720999929489,False,2826
2024-01-12,dm12_persistent_sell,2835,373,2462,0.010502788005268042,False,2826
2024-01-15,dm01_exact_buy,2835,111,2724,0.011109171762749554,False,2829
2024-01-15,dm01_exact_sell,2835,117,2718,0.012959389628241351,False,2829
2024-01-15,dm02_confirmed_buy,2835,111,2724,0.011107910767392438,False,2829
2024-01-15,dm02_confirmed_sell,2835,117,2718,0.012958750146792436,False,2829
2024-01-15,dm03_price_room_buy,2835,745,2090,0.0032430783076449077,False,2829
2024-01-15,dm03_price_room_sell,2835,711,2124,0.003361695633342834,False,2829
2024-01-15,dm04_price_cap_buy,2835,116,2719,0.008972160616773837,False,2829
2024-01-15,dm04_price_cap_sell,2835,123,2712,0.010767789348119894,False,2829
2024-01-15,dm05_lot_floor_buy,2835,107,2728,0.01115945600278775,False,2829
2024-01-15,dm05_lot_floor_sell,2835,116,2719,0.012997515179663714,False,2829
2024-01-15,dm06_soft_under_buy,2835,104,2731,0.011099548760993264,False,2829
2024-01-15,dm06_soft_under_sell,2835,117,2718,0.01295383904484257,False,2829
2024-01-15,dm07_fresh_match_buy,2835,228,2607,0.002656601701049453,False,2829
2024-01-15,dm07_fresh_match_sell,2835,203,2632,0.003284583384720675,False,2829
2024-01-15,dm08_adaptive_repeat_buy,2835,997,1838,0.0017780497139016434,False,2829
2024-01-15,dm08_adaptive_repeat_sell,2835,1035,1800,0.002001079389339076,False,2829
2024-01-15,dm09_two_level_buy,2835,1732,1103,0.0010025291590220343,False,2829
2024-01-15,dm09_two_level_sell,2835,1850,985,0.0009602381664793118,False,2829
2024-01-15,dm10_excess_cancel_buy,2835,1522,1313,0.0007929553488061865,False,2829
2024-01-15,dm10_excess_cancel_sell,2835,1908,927,0.0006234752316090996,False,2829
2024-01-15,dm11_recent_buy,2835,111,2724,0.0025475829706119446,False,2829
2024-01-15,dm11_recent_sell,2835,117,2718,0.0029520492850529634,False,2829
2024-01-15,dm12_persistent_buy,2835,243,2592,0.010321580710134498,False,2829
2024-01-15,dm12_persistent_sell,2835,246,2589,0.0118134126640164,False,2829
2024-01-16,dm01_exact_buy,2836,163,2673,0.01081890283461106,False,2826
2024-01-16,dm01_exact_sell,2836,148,2688,0.013421561045327053,False,2826
2024-01-16,dm02_confirmed_buy,2836,163,2673,0.010818915109010098,False,2826
2024-01-16,dm02_confirmed_sell,2836,148,2688,0.013421189716625585,False,2826
2024-01-16,dm03_price_room_buy,2836,956,1880,0.002994435986450194,False,2826
2024-01-16,dm03_price_room_sell,2836,801,2035,0.0038059811996284387,False,2826
2024-01-16,dm04_price_cap_buy,2836,175,2661,0.008831758232196526,False,2826
2024-01-16,dm04_price_cap_sell,2836,164,2672,0.01089038670881018,False,2826
2024-01-16,dm05_lot_floor_buy,2836,160,2676,0.010870784342012885,False,2826
2024-01-16,dm05_lot_floor_sell,2836,143,2693,0.013497439635245745,False,2826
2024-01-16,dm06_soft_under_buy,2836,157,2679,0.010809883010129513,False,2826
2024-01-16,dm06_soft_under_sell,2836,146,2690,0.013416882956061148,False,2826
2024-01-16,dm07_fresh_match_buy,2836,355,2481,0.0027263288317069196,False,2826
2024-01-16,dm07_fresh_match_sell,2836,258,2578,0.003394777006167408,False,2826
2024-01-16,dm08_adaptive_repeat_buy,2836,1361,1475,0.001755107218889628,False,2826
2024-01-16,dm08_adaptive_repeat_sell,2836,1255,1581,0.0019372905244320908,False,2826
2024-01-16,dm09_two_level_buy,2836,2046,790,0.0008445023119093461,False,2826
2024-01-16,dm09_two_level_sell,2836,2009,827,0.0009145135795739207,False,2826
2024-01-16,dm10_excess_cancel_buy,2836,1859,977,0.0006761300085994227,False,2826
2024-01-16,dm10_excess_cancel_sell,2836,2090,746,0.0006419286763904216,False,2826
2024-01-16,dm11_recent_buy,2836,163,2673,0.002461081613362879,False,2826
2024-01-16,dm11_recent_sell,2836,148,2688,0.003437519821438436,False,2826
2024-01-16,dm12_persistent_buy,2836,361,2475,0.009892494215277764,False,2826
2024-01-16,dm12_persistent_sell,2836,307,2529,0.012149624931740892,False,2826
2024-01-17,dm01_exact_buy,2836,146,2690,0.011330830978212875,False,2819
2024-01-17,dm01_exact_sell,2836,129,2707,0.013958710268168039,False,2819
2024-01-17,dm02_confirmed_buy,2836,146,2690,0.011329321458359623,False,2819
2024-01-17,dm02_confirmed_sell,2836,129,2707,0.013958136906477325,False,2819
2024-01-17,dm03_price_room_buy,2836,899,1937,0.003443522196785966,False,2819
2024-01-17,dm03_price_room_sell,2836,800,2036,0.0036388581077627332,False,2819
2024-01-17,dm04_price_cap_buy,2836,157,2679,0.0090892999113517,False,2819
2024-01-17,dm04_price_cap_sell,2836,136,2700,0.011507512496646555,False,2819
2024-01-17,dm05_lot_floor_buy,2836,142,2694,0.01136965589220152,False,2819
2024-01-17,dm05_lot_floor_sell,2836,125,2711,0.014006886224030322,False,2819
2024-01-17,dm06_soft_under_buy,2836,143,2693,0.011324429127714924,False,2819
2024-01-17,dm06_soft_under_sell,2836,125,2711,0.013949936011224741,False,2819
2024-01-17,dm07_fresh_match_buy,2836,351,2485,0.0028756748490927214,False,2819
2024-01-17,dm07_fresh_match_sell,2836,225,2611,0.0035405868850752332,False,2819
2024-01-17,dm08_adaptive_repeat_buy,2836,1319,1517,0.001760824891696282,False,2819
2024-01-17,dm08_adaptive_repeat_sell,2836,1223,1613,0.002075756383889373,False,2819
2024-01-17,dm09_two_level_buy,2836,2001,835,0.000834927242737665,False,2819
2024-01-17,dm09_two_level_sell,2836,1931,905,0.00102135017091081,False,2819
2024-01-17,dm10_excess_cancel_buy,2836,1908,928,0.0006970932393816553,False,2819
2024-01-17,dm10_excess_cancel_sell,2836,1938,898,0.0007487933031479098,False,2819
2024-01-17,dm11_recent_buy,2836,146,2690,0.0026132343750675103,False,2819
2024-01-17,dm11_recent_sell,2836,129,2707,0.003026083242216514,False,2819
2024-01-17,dm12_persistent_buy,2836,358,2478,0.010276768485470647,False,2819
2024-01-17,dm12_persistent_sell,2836,290,2546,0.012720822637259972,False,2819
2024-01-18,dm01_exact_buy,2836,80,2756,0.01174239410706115,False,2833
2024-01-18,dm01_exact_sell,2836,57,2779,0.01357418729556993,False,2833
2024-01-18,dm02_confirmed_buy,2836,80,2756,0.011741199738812562,False,2833
2024-01-18,dm02_confirmed_sell,2836,57,2779,0.013574225661596575,False,2833
2024-01-18,dm03_price_room_buy,2836,658,2178,0.0035113712742503786,False,2833
2024-01-18,dm03_price_room_sell,2836,588,2248,0.0032499841528394074,False,2833
2024-01-18,dm04_price_cap_buy,2836,86,2750,0.00933090114437929,False,2833
2024-01-18,dm04_price_cap_sell,2836,62,2774,0.011524281638337141,False,2833
2024-01-18,dm05_lot_floor_buy,2836,79,2757,0.01179387324435841,False,2833
2024-01-18,dm05_lot_floor_sell,2836,54,2782,0.013628024687524706,False,2833
2024-01-18,dm06_soft_under_buy,2836,79,2757,0.011733811181499909,False,2833
2024-01-18,dm06_soft_under_sell,2836,55,2781,0.013566903010621271,False,2833
2024-01-18,dm07_fresh_match_buy,2836,188,2648,0.0027320646697418867,False,2833
2024-01-18,dm07_fresh_match_sell,2836,101,2735,0.003364395282420312,False,2833
2024-01-18,dm08_adaptive_repeat_buy,2836,841,1995,0.0019306148327942639,False,2833
2024-01-18,dm08_adaptive_repeat_sell,2836,813,2023,0.0022186031746408356,False,2833
2024-01-18,dm09_two_level_buy,2836,1680,1156,0.0009619269052347842,False,2833
2024-01-18,dm09_two_level_sell,2836,1775,1061,0.0009681843976518393,False,2833
2024-01-18,dm10_excess_cancel_buy,2836,1757,1079,0.0006645935865496841,False,2833
2024-01-18,dm10_excess_cancel_sell,2836,1995,841,0.0005446206528792932,False,2833
2024-01-18,dm11_recent_buy,2836,80,2756,0.0027620330830189417,False,2833
2024-01-18,dm11_recent_sell,2836,57,2779,0.0029666596991269425,False,2833
2024-01-18,dm12_persistent_buy,2836,196,2640,0.010888651415042505,False,2833
2024-01-18,dm12_persistent_sell,2836,136,2700,0.012685288905554473,False,2833
2024-01-19,dm01_exact_buy,2836,73,2763,0.013747806552129522,False,2828
2024-01-19,dm01_exact_sell,2836,108,2728,0.01131072176160641,False,2828
2024-01-19,dm02_confirmed_buy,2836,73,2763,0.01374587044572914,False,2828
2024-01-19,dm02_confirmed_sell,2836,108,2728,0.011309876058836578,False,2828
2024-01-19,dm03_price_room_buy,2836,744,2092,0.003281683509993456,False,2828
2024-01-19,dm03_price_room_sell,2836,681,2155,0.0035133072218569944,False,2828
2024-01-19,dm04_price_cap_buy,2836,76,2760,0.011622994183218726,False,2828
2024-01-19,dm04_price_cap_sell,2836,119,2717,0.00909135315300975,False,2828
2024-01-19,dm05_lot_floor_buy,2836,70,2766,0.0138306637989063,False,2828
2024-01-19,dm05_lot_floor_sell,2836,105,2731,0.01136213666662807,False,2828
2024-01-19,dm06_soft_under_buy,2836,70,2766,0.013738601246586168,False,2828
2024-01-19,dm06_soft_under_sell,2836,102,2734,0.011303180247226298,False,2828
2024-01-19,dm07_fresh_match_buy,2836,129,2707,0.0034329978840067416,False,2828
2024-01-19,dm07_fresh_match_sell,2836,215,2621,0.002658461199624341,False,2828
2024-01-19,dm08_adaptive_repeat_buy,2836,861,1975,0.0024091709086412143,False,2828
2024-01-19,dm08_adaptive_repeat_sell,2836,1136,1700,0.0016021312447719045,False,2828
2024-01-19,dm09_two_level_buy,2836,1803,1033,0.0009261197356468906,False,2828
2024-01-19,dm09_two_level_sell,2836,1858,978,0.0008740489484025454,False,2828
2024-01-19,dm10_excess_cancel_buy,2836,1617,1219,0.000790933562244887,False,2828
2024-01-19,dm10_excess_cancel_sell,2836,1977,859,0.0005648120027238558,False,2828
2024-01-19,dm11_recent_buy,2836,73,2763,0.0038129034970327295,False,2828
2024-01-19,dm11_recent_sell,2836,108,2728,0.002673601451730942,False,2828
2024-01-19,dm12_persistent_buy,2836,179,2657,0.013246371773564187,False,2828
2024-01-19,dm12_persistent_sell,2836,252,2584,0.010450847944194134,False,2828
