period,formal_column,group,return_percentile,median_return,winsorized_mean,tail_contribution,positive_fraction
2025Q4,dm08_adaptive_repeat_buy,8,0.5050468344177159,1.2255379146675071e-06,0.0005825731713639678,0.00010947770318017469,0.4947308826324391
2025Q4,dm08_adaptive_repeat_buy,9,0.503515173291366,-4.9455928809257384e-05,0.0005569465014535134,0.0001013542581796117,0.4928746586520977
2025Q4,dm08_adaptive_repeat_buy,10,0.5075034583057686,0.00010647068827917919,0.0007636117063422092,0.0001344085411962839,0.49925168976236045
2025Q4,dm08_adaptive_repeat_sell,1,,,,,
2025Q4,dm08_adaptive_repeat_sell,2,0.5070550824578693,-7.00239997968033e-05,0.00030599204693440666,4.597313993031828e-05,0.4796067193489498
2025Q4,dm08_adaptive_repeat_sell,3,0.49697434492825066,-6.39322427529117e-05,0.0004604006052957305,0.00010941505657420175,0.5015984484913479
2025Q4,dm08_adaptive_repeat_sell,4,0.49844682004925006,0.0002891569496783796,0.0011824522814263352,0.0004848033586475801,0.46951982250129964
2025Q4,dm08_adaptive_repeat_sell,5,0.49737440813141504,-0.00011349881309506211,0.0005292261366512022,0.00013988017117613937,0.4851246864211038
2025Q4,dm08_adaptive_repeat_sell,6,0.5001808110446884,-0.00014654129978198077,0.000425928785445813,0.00010756910442814744,0.4883493844000102
2025Q4,dm08_adaptive_repeat_sell,7,0.4957024426376175,-0.00026163718881150967,0.0003425425795229644,0.0001256265533678699,0.48785546929120416
2025Q4,dm08_adaptive_repeat_sell,8,0.4974554576125608,-0.00024252447124114933,0.0003569414607750358,6.180563559138437e-05,0.48783385679005065
2025Q4,dm08_adaptive_repeat_sell,9,0.49545348380544674,-0.0002474150658268226,0.000315519469331077,6.845657088290071e-05,0.48436002592413063
2025Q4,dm08_adaptive_repeat_sell,10,0.4926249215992621,-0.00024142846216892075,0.00023857944019935323,6.700823698998987e-05,0.4835206065388993
2025Q4,dm09_two_level_buy,1,,,,,
2025Q4,dm09_two_level_buy,2,0.4329428574873693,0.011070445445445554,0.0129994787524618,1.8656079289261496e-06,0.8856868395773295
2025Q4,dm09_two_level_buy,3,0.49892494246407926,-8.091861375325185e-05,0.00031589315047735186,4.767859451984627e-05,0.49513670787058134
2025Q4,dm09_two_level_buy,4,0.498460297203984,-0.000508015255273818,-0.00021104729643581645,1.7680646579728808e-05,0.44737906131586336
2025Q4,dm09_two_level_buy,5,0.4690250219896102,0.012958005889690316,0.014550368751817174,-4.826090671148503e-05,0.8571428571428571
2025Q4,dm09_two_level_buy,6,0.5040351587492349,7.987326492981098e-05,0.0013372833559800428,7.37709964130005e-05,0.49824293275460957
2025Q4,dm09_two_level_buy,7,0.49501661712357536,-0.000349247680264031,0.0004741397120509262,0.00017420780465998028,0.48725085761349446
2025Q4,dm09_two_level_buy,8,0.49948565739295386,-0.00015148323052251075,0.00047143240552560624,0.00010049679465067483,0.49049467675029296
2025Q4,dm09_two_level_buy,9,0.5021896039951119,-9.245176247972461e-05,0.0005157503151579386,0.00014038867587283927,0.48989891200647473
2025Q4,dm09_two_level_buy,10,0.5042879716540714,2.5706265904446025e-05,0.000568610905150456,9.04041873522012e-05,0.4985075011370743
2025Q4,dm09_two_level_sell,1,,,,,
2025Q4,dm09_two_level_sell,2,,,,,
2025Q4,dm09_two_level_sell,3,0.5023615153183827,-1.2366851460433491e-05,0.00038409330859353127,5.80254677597123e-05,0.4905381282410531
2025Q4,dm09_two_level_sell,4,0.4951557152616483,-0.0005804558056833678,-0.00015992443698584034,6.355663678533933e-05,0.46472481737909926
2025Q4,dm09_two_level_sell,5,0.4464790302426986,0.011574788833392136,0.0130010167800104,-0.00042723769821640355,0.8327137546468402
2025Q4,dm09_two_level_sell,6,0.4984830924825953,2.6483199495427878e-05,0.0009435241126064384,0.0003790366666629503,0.4735588375725074
2025Q4,dm09_two_level_sell,7,0.4970177549788397,-0.00021781767112776795,0.0004912466560912942,0.0001694997999618528,0.48984296631170493
2025Q4,dm09_two_level_sell,8,0.4977894345734349,-0.0001542605484725364,0.0003932404239635496,5.0553266538729824e-05,0.490515510065815
2025Q4,dm09_two_level_sell,9,0.4992231942985328,-0.000146402931233335,0.00037463065181965704,9.649140025944804e-05,0.4898466441530466
2025Q4,dm09_two_level_sell,10,0.5048221754026299,-2.164449806674647e-05,0.0006031235199816732,9.393299304210225e-05,0.49441712362211987
2025Q4,dm10_excess_cancel_buy,1,,,,,
2025Q4,dm10_excess_cancel_buy,2,,,,,
2025Q4,dm10_excess_cancel_buy,3,,,,,
2025Q4,dm10_excess_cancel_buy,4,0.5081431181322869,0.0022119231866047696,0.002745822003981466,4.248207277198397e-05,0.5197577798446629
2025Q4,dm10_excess_cancel_buy,5,0.5002758040257204,-0.00033956572439381284,0.0001358122968430347,7.69411016145759e-05,0.48312540802730186
2025Q4,dm10_excess_cancel_buy,6,,,,,
2025Q4,dm10_excess_cancel_buy,7,,,,,
2025Q4,dm10_excess_cancel_buy,8,0.437363397032558,-0.0016413616328886161,-0.0005985525500097064,-0.00038525271527978515,0.4602899415496894
2025Q4,dm10_excess_cancel_buy,9,0.4745005805313784,-0.001001827835534864,-8.756749973087883e-05,0.00017381592616520422,0.46877008982787827
2025Q4,dm10_excess_cancel_buy,10,0.5006743896872589,-0.0001686750507888533,0.0005821843967631945,0.00015212906414045757,0.49343167476401967
2025Q4,dm10_excess_cancel_sell,1,,,,,
2025Q4,dm10_excess_cancel_sell,2,,,,,
2025Q4,dm10_excess_cancel_sell,3,,,,,
2025Q4,dm10_excess_cancel_sell,4,0.4849741416736764,0.00018051808818423756,0.0006830410810395892,3.491142323859952e-05,0.5037215276745154
2025Q4,dm10_excess_cancel_sell,5,0.5015557674878156,-0.00014119847107293824,0.0003424816301555175,8.466872589874013e-05,0.48515655307358074
2025Q4,dm10_excess_cancel_sell,6,,,,,
2025Q4,dm10_excess_cancel_sell,7,,,,,
2025Q4,dm10_excess_cancel_sell,8,0.5458474417920218,0.003887208259279166,0.0028204932417108092,-0.00020568075359640798,0.43681917211328974
2025Q4,dm10_excess_cancel_sell,9,0.49039121552312054,-0.0005619328149349022,0.0009316674072057073,0.0001830285124718784,0.4826346784575602
2025Q4,dm10_excess_cancel_sell,10,0.5018908776155435,-0.00019322824302218561,0.0004683442548065681,9.303864817668733e-05,0.49431369290581667
2025Q4,dm11_recent_buy,1,0.48925183894795393,-0.0003123506668937589,-0.0001920460536909896,1.9384566947296333e-06,0.44589930323563187
2025Q4,dm11_recent_buy,2,0.492004873885813,-0.00030184258501436597,6.927568161131004e-05,8.055916445231819e-05,0.47508227432007916
2025Q4,dm11_recent_buy,3,0.496529863540954,-0.0002375848756289526,0.0002331297892384123,0.00011719329780757603,0.4816104627080237
2025Q4,dm11_recent_buy,4,0.4984995891057386,-0.00021847623991521625,0.0002979064881226831,9.339341334510138e-05,0.4898041002702429
2025Q4,dm11_recent_buy,5,0.5026865417629744,-0.00016659552396055822,0.0004063774946412984,3.778385520458583e-05,0.4911748256260451
2025Q4,dm11_recent_buy,6,0.5018413206273399,-9.137006419872584e-05,0.00040799808762684466,8.316706007843922e-05,0.49276801646506385
2025Q4,dm11_recent_buy,7,0.5020010079424039,-0.00011657480433318138,0.00045329690409737835,0.00010681908848626925,0.4941747069462891
2025Q4,dm11_recent_buy,8,0.5074880150436755,5.616335269728323e-05,0.0005780867841908307,6.414655089767377e-05,0.49708482574336227
2025Q4,dm11_recent_buy,9,0.5059005463653988,4.432395489136117e-05,0.0006091615535009867,0.00010910259221453464,0.4978575117294629
2025Q4,dm11_recent_buy,10,0.5055224034192439,5.996453576094611e-05,0.0005914135048141047,0.00011070045955195109,0.4997469008520838
2025Q4,dm11_recent_sell,1,0.5027915153814541,-9.89091693507906e-05,0.00019213778483327773,3.2711878673275706e-05,0.4678665750167676
2025Q4,dm11_recent_sell,2,0.5062885669776777,-3.832916163096963e-05,0.0004399224215248149,9.959080874514731e-05,0.4933142893127649
2025Q4,dm11_recent_sell,3,0.5016679966571638,-0.00016254369871367968,0.0004022977449371345,0.0001281261248366212,0.48941729002704615
2025Q4,dm11_recent_sell,4,0.5023974126268296,-0.00011680429612698403,0.00038284970383637427,8.600965922914688e-05,0.49427361308579215
2025Q4,dm11_recent_sell,5,0.5047189375894363,-4.272643431333008e-05,0.0004647994001176182,0.00011344362055581091,0.4944794619337302
2025Q4,dm11_recent_sell,6,0.497552236349827,-0.00014600286768260047,0.00034212876557030076,9.53711614504888e-05,0.4858948069474386
2025Q4,dm11_recent_sell,7,0.4984443807095064,-0.00022197679593896532,0.0003704287382362748,4.830443350067105e-05,0.48788281949947543
2025Q4,dm11_recent_sell,8,0.49810843867192145,-0.00014809306384666322,0.00031867665195418324,8.733854762973148e-05,0.4867983642373886
2025Q4,dm11_recent_sell,9,0.4999961514961309,-7.156243627626421e-05,0.0003897065303945122,8.380750108685784e-05,0.48966021839497453
2025Q4,dm11_recent_sell,10,0.489799310403617,-0.0003066749345032177,0.00015278608839871461,3.0192431180389077e-05,0.47565222294643034
2025Q4,dm12_persistent_buy,1,0.4936217737097197,-0.00026364243591701735,-9.371055157820436e-05,1.0072844441410966e-05,0.4523201770330037
2025Q4,dm12_persistent_buy,2,0.49029367003018726,-0.00035066953650166505,1.4453677183959334e-05,5.4454653175453846e-05,0.47219129181944675
2025Q4,dm12_persistent_buy,3,0.49642670330389754,-0.0002616068331735509,0.00028242853348981405,0.00010267196874595269,0.4824271257198086
2025Q4,dm12_persistent_buy,4,0.5000295541853214,-0.00017437802860311436,0.00039103581464233463,0.000137908929272797,0.4859542461829047
2025Q4,dm12_persistent_buy,5,0.5015072830728371,-9.066835253143206e-05,0.0003258664598029059,3.0226028105838425e-05,0.49477915941330575
2025Q4,dm12_persistent_buy,6,0.5028840379749259,-0.0001078946936913877,0.0004443756988499338,0.0001244315215617496,0.4957999353378043
2025Q4,dm12_persistent_buy,7,0.5039318919088538,-3.1616645704315066e-05,0.0005087919063294663,7.176734228389942e-05,0.4947462938276482
2025Q4,dm12_persistent_buy,8,0.5046312184007163,-1.199454636081898e-05,0.0004923375877364599,9.171567248561172e-05,0.49668075826612407
2025Q4,dm12_persistent_buy,9,0.5041602551483366,-1.1541093727380585e-05,0.0005189905622830094,9.893134036117458e-05,0.49767762161054846
2025Q4,dm12_persistent_buy,10,0.504769725283207,1.599691816756288e-05,0.0005846949926755014,8.583022390529278e-05,0.49556894381589506
2025Q4,dm12_persistent_sell,1,0.5039579750436621,-0.00010192182157268508,0.00020310466531965585,2.034506650094224e-05,0.467036264380789
2025Q4,dm12_persistent_sell,2,0.501239864179764,-0.0001656825661970257,0.0002982666697732664,9.464139938448131e-05,0.4885849777454838
2025Q4,dm12_persistent_sell,3,0.5009748317067209,-0.00011127117278964723,0.00037469726924998294,0.0001262563906998186,0.4899571972742704
2025Q4,dm12_persistent_sell,4,0.49860501172233584,-0.00016575571251581378,0.00032901831143773263,0.00012624575560628152,0.4857317271618459
2025Q4,dm12_persistent_sell,5,0.5011351518582828,-0.00017092517189958115,0.00042858956080099386,6.252547074883107e-05,0.48993890876512824
2025Q4,dm12_persistent_sell,6,0.49925186070383454,-0.0001754338579937444,0.000334269715483489,9.374441617399514e-05,0.49294549267591636
2025Q4,dm12_persistent_sell,7,0.5016491188491793,-8.320335718115524e-05,0.0004350082675424451,7.194683820080998e-05,0.49160694660614435
2025Q4,dm12_persistent_sell,8,0.498733553864132,-0.00012907386453824555,0.0003282803446838219,6.652582059589289e-05,0.48814275155738573
2025Q4,dm12_persistent_sell,9,0.502242149933349,-1.769498917545224e-05,0.000449283637686521,0.00010695872131029309,0.4900620551535185
2025Q4,dm12_persistent_sell,10,0.494459067349916,-0.00023749942344279036,0.00028400196358581957,3.4232382152224647e-05,0.4822754763303544
2026Q1,dm01_exact_buy,1,0.5008543113917051,-0.00015810947994315816,0.00017497227745945303,2.398066922961887e-05,0.4837625882513731
2026Q1,dm01_exact_buy,2,0.5001424214798142,-0.00012224967839374778,0.0002748532357836158,9.305480752535846e-05,0.5026203849020704
2026Q1,dm01_exact_buy,3,0.499720912861239,-0.0001400996623192517,0.000303397978231391,8.246361401403856e-05,0.5010659497538853
2026Q1,dm01_exact_buy,4,0.5007385089592683,-9.368529720755133e-05,0.00028025113436905595,5.5731248625219024e-05,0.5040679084005054
2026Q1,dm01_exact_buy,5,0.49843852186855947,-0.00015704676677274744,0.0002326076991961045,2.725193062221888e-05,0.4979312063479146
2026Q1,dm01_exact_buy,6,0.49898775574980514,-0.00017099957355290858,0.0003070209815941356,3.823405386792879e-05,0.4995475890374627
2026Q1,dm01_exact_buy,7,0.49979040012583514,-7.795062736768483e-05,0.00031226726522607995,7.086119256153635e-05,0.5013592017699884
2026Q1,dm01_exact_buy,8,0.4982590797406003,-0.00011808595509113904,0.0002878399790772914,5.353870937109985e-05,0.49552335616927795
2026Q1,dm01_exact_buy,9,0.5013567683523869,-0.0001287402356926422,0.0003564695109796513,6.935702700394088e-05,0.5036821797046533
2026Q1,dm01_exact_buy,10,0.5034479372062967,-2.6763473812778777e-05,0.0003973804606341195,4.722694091043136e-05,0.5026748145456174
2026Q1,dm01_exact_sell,1,0.515448568461461,9.702650919943169e-05,0.0005900661944555792,4.0878180948221356e-05,0.504070082127029
2026Q1,dm01_exact_sell,2,0.5090585377215103,6.363327885081292e-05,0.0005723101398899608,0.00010748529388222577,0.5154478274769657
2026Q1,dm01_exact_sell,3,0.5041013247220663,-5.517625799075181e-05,0.0004499372179712449,0.00011030982472263214,0.5064434437392843
2026Q1,dm01_exact_sell,4,0.5003125648676937,-0.00011930908897795693,0.00028923646771384455,5.5569548706454957e-05,0.5008418386569929
2026Q1,dm01_exact_sell,5,0.4973963357149494,-0.0001914924000159831,0.00018970157184866553,5.929074541485618e-05,0.49728960935369376
2026Q1,dm01_exact_sell,6,0.4929694429320803,-0.0002991775147960319,0.00011434229004023351,5.8341892822357206e-05,0.4884527584059378
2026Q1,dm01_exact_sell,7,0.4926734652298991,-0.0003206047852921271,0.00012937644854955967,4.156896807269137e-05,0.4897615950981949
2026Q1,dm01_exact_sell,8,0.4957889880238529,-0.00018392490895795453,0.00018669105978582316,3.921504792738787e-05,0.49621144589295724
2026Q1,dm01_exact_sell,9,0.494298966674406,-0.000261149634332322,0.0001315545595511514,2.807744290465203e-05,0.49503676673210645
2026Q1,dm01_exact_sell,10,0.4997150609398666,-8.395104389805955e-05,0.0002747035325844962,2.1118757976294093e-05,0.49870915158268
2026Q1,dm02_confirmed_buy,1,0.500822424347264,-0.00015845948538803896,0.00017277398897508513,2.398066922961887e-05,0.4837003682414179
2026Q1,dm02_confirmed_buy,2,0.5001347337036874,-0.00012168445040146006,0.0002769224310451237,9.295284850324984e-05,0.5025942786041872
2026Q1,dm02_confirmed_buy,3,0.4996675414140103,-0.00013409355573985277,0.0003007166978162461,8.251329932578363e-05,0.5010586043360433
2026Q1,dm02_confirmed_buy,4,0.5006143168021218,-9.91798997819244e-05,0.00027821042391147123,5.559136624366485e-05,0.5037683008627664
2026Q1,dm02_confirmed_buy,5,0.4987124450163018,-0.00015092405766676986,0.00023967462849032144,2.829890665198198e-05,0.49832958724498894
2026Q1,dm02_confirmed_buy,6,0.49893379317713177,-0.00017214992855077636,0.0003093183916166304,3.7849272107228103e-05,0.4996640868809858
2026Q1,dm02_confirmed_buy,7,0.49977888111221846,-7.288492451658357e-05,0.00030653519618981855,7.007153378646932e-05,0.501201649625539
2026Q1,dm02_confirmed_buy,8,0.4981884916671411,-0.00011422998926515434,0.00028586470395660133,5.368501175891633e-05,0.49553446737375006
2026Q1,dm02_confirmed_buy,9,0.5013184918816862,-0.00013165609020484144,0.00035604438107426434,6.93855035739811e-05,0.5035825089413284
2026Q1,dm02_confirmed_buy,10,0.5035792816539387,-1.8625578861623605e-05,0.0004014369716604083,4.736563966758183e-05,0.5028139454012116
2026Q1,dm02_confirmed_sell,1,0.5154089119133427,9.688384519019064e-05,0.00059013729112268,4.253825382835142e-05,0.5040078621170737
2026Q1,dm02_confirmed_sell,2,0.5091482450569608,6.918502497254921e-05,0.0005743413516208906,0.00010583587168782891,0.5156504745927225
2026Q1,dm02_confirmed_sell,3,0.5040228354694406,-5.804351069681686e-05,0.00044674379593902957,0.0001102968415418827,0.5062419829840115
2026Q1,dm02_confirmed_sell,4,0.5002252211266869,-0.00011891253821852311,0.0002841326565480849,5.556954870645498e-05,0.5007182628038874
2026Q1,dm02_confirmed_sell,5,0.4975748058424119,-0.00018209312943466858,0.0001975498432992,6.115087088183954e-05,0.4975310754383054
2026Q1,dm02_confirmed_sell,6,0.49303988170046703,-0.0002980951007494229,0.00011735620758805396,5.731590338308214e-05,0.48859861676989297
2026Q1,dm02_confirmed_sell,7,0.4925679364705882,-0.00032387843385123336,0.00012501813988089207,4.073797496403003e-05,0.4897618111398961
2026Q1,dm02_confirmed_sell,8,0.4956456325271837,-0.00019200420000481586,0.00018306015317156617,3.8288512963286136e-05,0.49587550104753936
2026Q1,dm02_confirmed_sell,9,0.4944488205969534,-0.000258122849606132,0.00013584170281334289,2.9003058708865843e-05,0.4953718474107193
2026Q1,dm02_confirmed_sell,10,0.4996923145808701,-8.665487115615366e-05,0.000273981903902665,2.1118757976294093e-05,0.49852292363621675
2026Q1,dm03_price_room_buy,1,0.5048881548191861,0.00048665689066175667,0.0007977903117166751,2.153218525539448e-05,0.5415087537723166
2026Q1,dm03_price_room_buy,2,0.5095062636061304,8.752223142007912e-05,0.000623662828968119,0.00018935000609865115,0.5018786641041706
2026Q1,dm03_price_room_buy,3,0.49618246747385697,-0.00029191355592307226,0.00024267739646536171,0.00012724712087818527,0.49564577199655524
2026Q1,dm03_price_room_buy,4,0.5019761591386785,-5.7557414729873204e-05,0.00039981159595544057,6.59690192997564e-05,0.5036473341129852
2026Q1,dm03_price_room_buy,5,0.49716173532165087,-0.00019070317336498843,0.00023607516618850404,9.697022925396485e-05,0.496247556118209
2026Q1,dm03_price_room_buy,6,0.5009706240184719,-0.0001022270363519843,0.00033771169255215016,7.511743214812671e-05,0.5024036073040548
2026Q1,dm03_price_room_buy,7,0.49986488762328063,-0.00012707175195038927,0.00032944069259873516,2.922693536778427e-05,0.5020031724085544
2026Q1,dm03_price_room_buy,8,0.49498719286164805,-0.00022752778795587434,0.00023514033848840037,9.156193673383781e-05,0.49230912090232654
2026Q1,dm03_price_room_buy,9,0.4941125103208352,-0.0002796341600130057,0.00011355886405667013,3.0641971788789223e-05,0.48985859614398386
2026Q1,dm03_price_room_buy,10,0.4929539225663384,-0.00034497734771507727,0.00013990211583641822,1.1116084128680911e-05,0.48725254015403385
2026Q1,dm03_price_room_sell,1,0.5191889830808495,0.00014198970604829554,0.00058084168352872,1.5244135748655343e-05,0.5146667369677365
2026Q1,dm03_price_room_sell,2,0.501122184115593,-3.513728951035078e-05,0.00031795459018778337,4.2342907648050823e-05,0.5039815178972602
2026Q1,dm03_price_room_sell,3,0.5028812225710626,-8.641613129313299e-05,0.0004246076051806296,8.70404368945388e-05,0.5056579606193591
2026Q1,dm03_price_room_sell,4,0.5014905442172761,-7.293437188044181e-05,0.0003212635069189621,5.922183517807955e-05,0.5027687979969121
2026Q1,dm03_price_room_sell,5,0.5009966562002099,-0.00011250456995285315,0.0003244376858144456,9.248843451993808e-05,0.5037884584678015
2026Q1,dm03_price_room_sell,6,0.4952318179768286,-0.00022385424453879845,0.0001788277711167391,8.357807769340343e-05,0.49589890532132763
2026Q1,dm03_price_room_sell,7,0.4937285231386997,-0.00031088063233349457,0.00015087950691502165,2.051925455573973e-05,0.4933162448068674
2026Q1,dm03_price_room_sell,8,0.49496099443891,-0.00033695984166121865,0.00022851119663273457,5.852693234339056e-05,0.49117439264418966
2026Q1,dm03_price_room_sell,9,0.49291173240052727,-0.00032048586079433595,0.00015152375619625444,8.818876598736433e-05,0.4874915524981685
2026Q1,dm03_price_room_sell,10,0.49704002095218325,-0.0002729198661545503,0.00028922838581205834,2.32542181039337e-05,0.49407118030138886
2026Q1,dm04_price_cap_buy,1,0.49923218895900173,-0.00016749965503794008,0.0001577141936184184,3.760839861740462e-05,0.4817311254729591
2026Q1,dm04_price_cap_buy,2,0.49829191768982234,-0.00021199906430242492,0.00020167029464473362,5.7912644669370516e-05,0.499827719584906
2026Q1,dm04_price_cap_buy,3,0.4970752113254929,-0.0001890120606234857,0.0002327445395769266,5.772889568374926e-05,0.49425458699740055
2026Q1,dm04_price_cap_buy,4,0.5004372799198643,-0.00013081858496007026,0.0003190295992990374,5.8165109791287616e-05,0.5040059691083211
2026Q1,dm04_price_cap_buy,5,0.49487888096988675,-0.00024174869039365491,0.0001375499894926884,5.067503464501078e-05,0.4953339963003508
2026Q1,dm04_price_cap_buy,6,0.49873709660827525,-0.00016079438228001796,0.00026614014338587733,4.3738649662179454e-05,0.5007602859494087
2026Q1,dm04_price_cap_buy,7,0.5001055320417381,-4.734043243531363e-05,0.00031887932835268873,5.7616105329752175e-05,0.5007062750692978
2026Q1,dm04_price_cap_buy,8,0.5014326933429114,-7.473821670647101e-05,0.00036113599517164366,9.406067567202207e-05,0.5007409018277175
2026Q1,dm04_price_cap_buy,9,0.5006834483607752,-8.863573752359438e-05,0.0003439752703401309,5.376954700814705e-05,0.5008994615899923
2026Q1,dm04_price_cap_buy,10,0.5108526105272876,0.0001338065176408629,0.0005878997306459669,5.0571650614611896e-05,0.5139524574774912
2026Q1,dm04_price_cap_sell,1,0.5143214972685146,5.5822291322825e-05,0.0006028713047920704,7.114765341886786e-05,0.4989967748569665
2026Q1,dm04_price_cap_sell,2,0.5117497881749131,0.00014440817404714638,0.0006810105285702568,0.00010185453517252938,0.5200853969636635
2026Q1,dm04_price_cap_sell,3,0.5036539566048488,-5.344568193001462e-05,0.0004129474972999074,9.030838854510988e-05,0.5079741358224303
2026Q1,dm04_price_cap_sell,4,0.4991442247716608,-0.00020592119832229586,0.00032384139139109575,5.3156273470689735e-05,0.49877104161503544
2026Q1,dm04_price_cap_sell,5,0.49666699419790467,-0.00017852222232213729,0.00016988694971964,6.889300103653249e-05,0.4950586942093911
2026Q1,dm04_price_cap_sell,6,0.4962973347308198,-0.0002126989672449025,0.00020514751229305477,8.229109778371644e-05,0.4942257537395821
2026Q1,dm04_price_cap_sell,7,0.4890916093446959,-0.0003573149547611981,-3.775301047864048e-05,2.1971453620208633e-05,0.4849618644397608
2026Q1,dm04_price_cap_sell,8,0.49171807178338006,-0.0003263270507195925,9.182791158430949e-05,2.115927732989929e-05,0.4903563988496092
2026Q1,dm04_price_cap_sell,9,0.49759453179770413,-0.00014574057786501216,0.00018518714362536864,2.5103587159504292e-05,0.4985165609893397
2026Q1,dm04_price_cap_sell,10,0.5015370080730369,-5.6265862998926076e-05,0.00029300004342707196,2.590326449904027e-05,0.5033130615349918
2026Q1,dm05_lot_floor_buy,1,0.5003697717612796,-0.00017818749953284096,0.00016544258195733645,2.5037358620056483e-05,0.4830427327705203
2026Q1,dm05_lot_floor_buy,2,0.5009997486077975,-8.369905597811854e-05,0.0003049783768418497,9.631538977017608e-05,0.5043705568531351
2026Q1,dm05_lot_floor_buy,3,0.49801694485009473,-0.00018222000793718048,0.0002507646748864297,7.379145541082674e-05,0.4982886970546229
2026Q1,dm05_lot_floor_buy,4,0.5023092040800853,-8.322772547349696e-05,0.00032190478295984645,6.255252553392576e-05,0.5053553931080799
2026Q1,dm05_lot_floor_buy,5,0.4987593880771364,-0.00012811715259622734,0.000234931282909414,2.2619819648672703e-05,0.499455574912892
2026Q1,dm05_lot_floor_buy,6,0.4977725062820867,-0.00020404346890550072,0.00029178160936623186,3.3277943415992185e-05,0.49769789740118575
2026Q1,dm05_lot_floor_buy,7,0.5000500966340501,-4.775921465970806e-05,0.0003032459857445258,7.599829012227695e-05,0.5005647386685325
2026Q1,dm05_lot_floor_buy,8,0.4988084614469358,-0.00010712741130588173,0.0003079859930369536,5.358309084827518e-05,0.49791930992932737
2026Q1,dm05_lot_floor_buy,9,0.5012226849851623,-0.00013748422795940355,0.0003549032558389132,7.266605600675975e-05,0.5026047710418491
2026Q1,dm05_lot_floor_buy,10,0.5034240906413844,-2.9777357009632848e-05,0.0003910805694077054,4.5798652104303286e-05,0.502920455455018
2026Q1,dm05_lot_floor_sell,1,0.5152743098948528,0.00010117623009795799,0.0005872758132324976,4.103896089914778e-05,0.5035473065334781
2026Q1,dm05_lot_floor_sell,2,0.5086396087452526,5.557080570716252e-05,0.0005650348292252528,0.00010710260382750992,0.5143244753850362
2026Q1,dm05_lot_floor_sell,3,0.5044520504845027,-5.992990218178784e-05,0.0004557221272587096,0.0001115240538315169,0.5079852291170889
2026Q1,dm05_lot_floor_sell,4,0.500662080811065,-0.00012518724104429942,0.00029709378276533856,5.469726663287175e-05,0.5013770057453106
2026Q1,dm05_lot_floor_sell,5,0.49703579783560087,-0.00020121771550396617,0.00019514280437055815,6.275714734911518e-05,0.4961219610094157
2026Q1,dm05_lot_floor_sell,6,0.49314078256586835,-0.0002868523036544053,9.128738605726661e-05,5.533491980982864e-05,0.489330572096796
2026Q1,dm05_lot_floor_sell,7,0.4922233452118773,-0.0003559168667957163,0.0001243172424308053,3.762638716254132e-05,0.48975778620464017
2026Q1,dm05_lot_floor_sell,8,0.49585977387956515,-0.0002143286189914164,0.0002013200477794437,5.136202053998297e-05,0.4950098687849124
2026Q1,dm05_lot_floor_sell,9,0.4949525380521824,-0.00024287076038716413,0.00015064785226484955,2.0537859951650356e-05,0.49642568221074324
2026Q1,dm05_lot_floor_sell,10,0.49953191831662985,-0.0001056082664042767,0.00026044552497991446,1.9836417549727786e-05,0.4983840663836075
2026Q1,dm06_soft_under_buy,1,0.5007877081389663,-0.00016984077201265567,0.0001718938096883981,2.5273196900793525e-05,0.48371714697662
2026Q1,dm06_soft_under_buy,2,0.5002580295958238,-0.00010906416056737981,0.00027772332400137674,9.191688275690848e-05,0.5031294743293871
2026Q1,dm06_soft_under_buy,3,0.4996530106201168,-0.00014925330308240142,0.0003079010757526163,7.874053062816112e-05,0.5002270530477778
2026Q1,dm06_soft_under_buy,4,0.5005149969657873,-8.530396755713746e-05,0.00027072938924913525,5.8327893643899907e-05,0.5041497108679164
2026Q1,dm06_soft_under_buy,5,0.4987237016392577,-0.00015894741043769034,0.0002431006689590279,2.936344687257921e-05,0.49803505288413785
2026Q1,dm06_soft_under_buy,6,0.49819191452267814,-0.00021014881606412728,0.0002819993912834976,3.5144165225448585e-05,0.4991049211024167
2026Q1,dm06_soft_under_buy,7,0.5004851440366666,-5.8824704490075384e-05,0.0003329553612509738,7.271556526222973e-05,0.5017674039467432
2026Q1,dm06_soft_under_buy,8,0.49833944917037154,-0.00012074314920055026,0.00028844786755557046,5.425219136221824e-05,0.4960747217848857
2026Q1,dm06_soft_under_buy,9,0.5012029693333457,-0.0001250160281231225,0.0003533716778002042,6.865386873173979e-05,0.5032213627559227
2026Q1,dm06_soft_under_buy,10,0.5035800791438152,-2.1549795121117432e-05,0.000398898251226798,4.723607855653831e-05,0.502802279149345
2026Q1,dm06_soft_under_sell,1,0.5151473022774715,9.524044720173338e-05,0.0005829144270837456,3.997844218562372e-05,0.5038031452311722
2026Q1,dm06_soft_under_sell,2,0.5093552005519815,7.228500449339505e-05,0.0005891329548218546,0.00010932422947947153,0.5151852031638279
2026Q1,dm06_soft_under_sell,3,0.5041908763203435,-5.1763683759223156e-05,0.0004355418727042546,0.00010722144050778347,0.5070867027372078
2026Q1,dm06_soft_under_sell,4,0.5003812185972019,-0.0001206078400493027,0.0002964832289836496,5.734182417773748e-05,0.5007257611242804
2026Q1,dm06_soft_under_sell,5,0.49733945382027095,-0.00020796916907504494,0.00019330679837445996,5.975295791428787e-05,0.49687411524997843
